r1b,r1c,lf,k12,k31,pc,dwb,dwc,te,kexbc,k13,r2c,r2b,pb,r1,r2,k23,k21,alignmag,kexab,kexac,k32
1.665774,1.665774,150.88,0.0,0.0,0.0,2.859688,0.0,0.0,0.0,0.0,14.44269,14.44269,0.002044,1.665774,14.44269,0.0,0.0,auto,1099.124409,0.0,0.0
