offset,slp,r1p,r1p_err,r2eff,r2eff_err,prexp
-3.600000000000000000e+03,2.000000000000000000e+02,1.705237928301414074e+00,0.000000000000000000e+00,1.449155069795972395e+01,0.000000000000000000e+00,9.999998962735968666e-01
-3.563819095477386782e+03,2.000000000000000000e+02,1.706044047129675612e+00,0.000000000000000000e+00,1.449259600122184111e+01,0.000000000000000000e+00,9.999998919712264067e-01
-3.527638190954774018e+03,2.000000000000000000e+02,1.706875136600999321e+00,0.000000000000000000e+00,1.449367630419703801e+01,0.000000000000000000e+00,9.999998871929071109e-01
-3.491457286432160799e+03,2.000000000000000000e+02,1.707732241820534513e+00,0.000000000000000000e+00,1.449479383273182975e+01,0.000000000000000000e+00,9.999998821824289674e-01
-3.455276381909547581e+03,2.000000000000000000e+02,1.708616461159613520e+00,0.000000000000000000e+00,1.449595030330226564e+01,0.000000000000000000e+00,9.999998769087594663e-01
-3.419095477386934817e+03,2.000000000000000000e+02,1.709528951297143440e+00,0.000000000000000000e+00,1.449714742942700241e+01,0.000000000000000000e+00,9.999998712842276261e-01
-3.382914572864321599e+03,2.000000000000000000e+02,1.710470930692639557e+00,0.000000000000000000e+00,1.449838684399423983e+01,0.000000000000000000e+00,9.999998651197867794e-01
-3.346733668341708380e+03,2.000000000000000000e+02,1.711443689234243504e+00,0.000000000000000000e+00,1.449967168725447664e+01,0.000000000000000000e+00,9.999998589236972490e-01
-3.310552763819095617e+03,2.000000000000000000e+02,1.712448581174345952e+00,0.000000000000000000e+00,1.450100331108131968e+01,0.000000000000000000e+00,9.999998522581549087e-01
-3.274371859296482398e+03,2.000000000000000000e+02,1.713487040528226535e+00,0.000000000000000000e+00,1.450238434921874386e+01,0.000000000000000000e+00,9.999998452441098973e-01
-3.238190954773869635e+03,2.000000000000000000e+02,1.714560580828568437e+00,0.000000000000000000e+00,1.450381718976075263e+01,0.000000000000000000e+00,9.999998377948231543e-01
-3.202010050251256416e+03,2.000000000000000000e+02,1.715670800356482006e+00,0.000000000000000000e+00,1.450530394374447951e+01,0.000000000000000000e+00,9.999998295813201654e-01
-3.165829145728643198e+03,2.000000000000000000e+02,1.716819396844569301e+00,0.000000000000000000e+00,1.450684869383798059e+01,0.000000000000000000e+00,9.999998212369745065e-01
-3.129648241206030434e+03,2.000000000000000000e+02,1.718008158515456074e+00,0.000000000000000000e+00,1.450845350554567403e+01,0.000000000000000000e+00,9.999998122444742066e-01
-3.093467336683417216e+03,2.000000000000000000e+02,1.719238984497662770e+00,0.000000000000000000e+00,1.451012189628158922e+01,0.000000000000000000e+00,9.999998027332074324e-01
-3.057286432160803997e+03,2.000000000000000000e+02,1.720513886324157360e+00,0.000000000000000000e+00,1.451185727236435241e+01,0.000000000000000000e+00,9.999997926489138100e-01
-3.021105527638191234e+03,2.000000000000000000e+02,1.721834996834280762e+00,0.000000000000000000e+00,1.451366312214537402e+01,0.000000000000000000e+00,9.999997818338108857e-01
-2.984924623115578015e+03,2.000000000000000000e+02,1.723204577576595842e+00,0.000000000000000000e+00,1.451554269392204333e+01,0.000000000000000000e+00,9.999997697855906864e-01
-2.948743718592964797e+03,2.000000000000000000e+02,1.724625042940209241e+00,0.000000000000000000e+00,1.451750220767354449e+01,0.000000000000000000e+00,9.999997577814159211e-01
-2.912562814070352033e+03,2.000000000000000000e+02,1.726098941892985072e+00,0.000000000000000000e+00,1.451954439260919116e+01,0.000000000000000000e+00,9.999997446303365844e-01
-2.876381909547738815e+03,2.000000000000000000e+02,1.727628997063376692e+00,0.000000000000000000e+00,1.452167466676837648e+01,0.000000000000000000e+00,9.999997306660596275e-01
-2.840201005025125596e+03,2.000000000000000000e+02,1.729218103492232483e+00,0.000000000000000000e+00,1.452389806262277716e+01,0.000000000000000000e+00,9.999997157209519205e-01
