Name,FitNum,N,DF,K,ChiSq,RedChiSq,Rsq,AdjRsq,AIC,BIC,RSS,TSS,SDR
A21_C1p_Off,1,117,113,4,73.86533383339903,0.653675520649549,0.9642333442954535,0.9629559637345768,-45.45470370853975,-34.76315082649158,73.86533383339902,2065.201019731054,0.8085020226626207
