Folder,Offset,SLP,R1p,R1p_err,RedChiSq
1469,1625,400,2.90565209306,0.558229558874,0.0604799749147
1468,1225,400,3.33955308432,0.624418483224,0.0202701055354
1465,425,400,7.17862245692,0.834766441803,0.0322351231501
1464,225,400,10.4983025502,0.670224375735,0.101570568428
1467,825,400,4.21359909818,0.816742224101,0.0734915197618
1466,625,400,5.31803442162,0.820607579954,0.0189842092717
1461,-1575,400,3.08970566932,0.656102473404,0.055826938965
1460,-1375,400,3.20560907136,0.44339044856,0.0138879664671
1463,75,400,13.534991424,0.622674231138,0.237818815198
1462,-1975,400,2.88754699861,0.578119767582,0.0614638698008
1490,-2975,600,2.85740176042,0.673006395102,0.0623350785806
1491,25,600,14.0699929602,0.830951900999,0.11742439582
1492,225,600,11.8024475854,0.647113919662,0.0739247631467
1493,425,600,9.30931687831,0.612046653929,0.0416062714138
1494,625,600,7.22628061729,0.668261935497,0.0546305737228
1495,1025,600,4.95191807316,0.681025225381,0.0789911060317
1496,1425,600,4.00503829139,0.674862729413,0.0191587556205
1497,1825,600,3.43661087036,0.636348675287,0.0725166606112
1498,2225,600,3.0934181561,0.649394948489,0.0279101522918
1499,2625,600,2.81364361543,0.555637982177,0.0262234252941
1418,-175,150,9.52523590627,0.628949893873,1.22618705786
1419,-225,150,7.57948941152,0.67757453893,0.100022941211
1410,0,1200,13.9446666086,0.825880958953,0.086745990467
1411,0,1400,13.8025793286,0.817285751385,0.0132257033085
1412,0,1600,13.8758263287,1.21592576032,0.0563025558916
1413,0,2000,13.9773274169,0.895552378016,0.0206374738448
1414,0,2500,13.9256774343,0.851422613978,0.0471977544834
1415,0,3000,13.9017456392,0.763441258322,0.114595767767
1416,-75,150,14.9049095881,1.05992269266,11.4681055177
1417,-125,150,12.3846188075,1.05989670155,3.22414681767
1510,-2175,1000,4.28581792038,0.690387205873,0.024144838421
1483,-775,600,6.83864088553,0.877497994812,0.0269695868325
1482,-675,600,7.79569139873,0.678363072111,0.0458577683138
1481,-575,600,8.74620648082,0.619638542618,0.0392883948799
1480,-475,600,9.94931754881,0.930357937103,0.0161514365903
1487,-1775,600,3.53545321831,0.688327100622,0.0574007666652
1486,-1375,600,4.11082978335,0.674236299048,0.0404904318198
1485,-1175,600,4.79854223937,0.891923263617,0.0132914583344
1484,-975,600,5.52604448036,0.690015514735,0.0577724209842
1489,-2575,600,3.0098661672,0.734048705102,0.0288076050485
1488,-2175,600,3.10016847122,0.634456423089,0.0209697222324
1409,0,1000,14.1431689169,0.743159684117,0.155077435385
1408,0,900,14.2857732475,0.78125664472,0.0769300259831
1403,0,300,14.8551470704,0.706129535307,0.147528331872
1402,0,250,14.6449450128,1.11679629347,0.767570298753
1401,0,200,15.2246703359,0.972657336318,0.755026669155
1400,0,150,15.1630476916,1.08619028236,5.27355650958
1407,0,700,14.2892433119,0.7722934181,0.0754249132706
1406,0,600,14.3209407189,0.757492558959,0.0463537879218
1405,0,500,14.267727089,0.712421262991,0.0872242368266
1404,0,400,14.5210794071,0.806736960387,0.0922244548008
1436,125,150,8.6278730718,0.88983709208,0.218689827594
1437,225,150,5.61538581199,0.580811145899,0.0691600029818
1434,-675,150,3.19489803045,0.479898456541,0.0356312822526
1435,25,150,14.7736557398,0.988951523174,1.24548125821
1432,-575,150,3.29262809,0.653025610158,0.068550583881
1433,-625,150,3.24780576205,0.654080776133,0.0529610456728
1430,-475,150,3.83014155569,0.580763656115,0.0305242021546
1431,-525,150,3.51121634388,0.631759478865,0.0284021069545
1511,-2775,1000,3.67269686761,0.8441065495,0.0234894719526
1438,375,150,3.72884166155,0.65491946086,0.0335117528897
1439,625,150,2.9187563183,0.727860886581,0.0178075080557
1421,-295,150,5.69137751896,0.464302212309,0.1201063145
1420,-275,150,6.0992150809,0.571827122181,0.139307155398
1423,-335,150,5.07885200297,0.786524203253,0.0597380334775
1422,-315,150,5.29961272013,0.37466526607,0.123075112481
1425,-375,150,4.70889926683,0.399037741767,0.20556019894
1424,-355,150,4.85202175211,0.706840361725,0.0125801654294
1427,-415,150,4.2620358795,0.455621836373,0.146237771922
1426,-395,150,4.43486397336,0.700895207364,0.0402869692228
1429,-455,150,4.08671226016,0.651988673104,0.0479743028127
1428,-435,150,4.12683955834,0.725640070172,0.0437346203701
1502,-325,1000,12.8595393812,0.75467758156,0.0734262505593
1503,-375,1000,12.6234059455,1.10330701432,0.0584644436997
1500,-75,1000,14.3160564239,0.852123144418,0.0781427608334
1501,-225,1000,14.0162383018,0.868480456513,0.0673715739071
1506,-675,1000,10.1925285376,0.633402962731,0.0200539358061
1507,-975,1000,8.1220880568,0.935807718626,0.00731651138503
1504,-425,1000,12.2756028166,0.749550388392,0.0808916038854
1505,-525,1000,11.4637259514,0.970815645136,0.0223360790805
1508,-1275,1000,6.59360424221,0.755806323648,0.0413018971785
1509,-1575,1000,5.44928484786,0.520605326463,0.0781655820354
1454,-525,400,7.24925276047,1.05704812034,0.01324821743
1455,-575,400,6.56643459512,0.716408854216,0.0821420613767
1456,-675,400,5.69776548803,0.697640207875,0.035312353701
1457,-825,400,4.64224996078,0.512058749595,0.0412363973695
1450,-415,400,8.85645685342,0.618723611996,0.129079661883
1451,-435,400,8.40496019759,0.861813794327,0.0162604689168
1452,-455,400,8.22905175555,0.782288780789,0.059709640044
1453,-475,400,7.7551793003,0.75847453669,0.0532269905577
1515,825,1000,8.47975398611,0.654966922448,0.0321081179215
1514,525,1000,10.5717034109,0.795284285414,0.0599129464002
1517,2025,1000,4.15126497329,0.783900868685,0.0366449100242
