o1p,pldb12,o3p,pulprog,sp5,cnst11,p25,p21,o2p,nbl,d31,cnst12,FN,pldb16,p3,pl24,p1,pl23,cnst28i,pcpd1,pcpd2,pcpd3,vdlist,ns,d30,ds,bf3,bf2,bf1,rg,cnst28,te,cnst30
4.698,-0.82,170.0,13Csel-R1rho_HC-4.alh.qz.ijk,30.26,9000,1500,31.18,82.0126,7,0.03,150,1400,inf,9.75,3.2,10.49,25.36,0,50,105,220,13C_A21_C1p_dl,16,0.062,2,60.76302,150.784627,599.66,188.81,0,303.1507,6.0451
4.698,-0.82,170.0,13Csel-R1rho_HC-4.alh.qz.ijk,30.26,9000,1500,31.18,82.0126,7,0.03,200,1401,inf,9.75,3.2,10.49,22.85,0,50,105,220,13C_A21_C1p_dl,16,0.062,2,60.76302,150.784627,599.66,188.81,0,303.1511,6.0451
4.698,-0.82,170.0,13Csel-R1rho_HC-4.alh.qz.ijk,30.26,9000,1500,31.18,82.0126,7,0.03,250,1402,inf,9.75,3.2,10.49,20.89,0,50,105,220,13C_A21_C1p_dl,16,0.062,2,60.76302,150.784627,599.66,188.81,0,303.1468,6.0451
4.698,-0.82,170.0,13Csel-R1rho_HC-4.alh.qz.ijk,30.26,9000,1500,31.18,82.0126,7,0.03,300,1403,inf,9.75,3.2,10.49,19.3,0,50,105,220,13C_A21_C1p_dl,16,0.062,2,60.76302,150.784627,599.66,188.81,0,303.1521,6.0451
4.698,-0.82,170.0,13Csel-R1rho_HC-4.alh.qz.ijk,30.26,9000,1500,31.18,82.0126,7,0.03,400,1404,inf,9.75,3.2,10.49,16.78,0,50,105,220,13C_A21_C1p_dl,16,0.062,2,60.76302,150.784627,599.66,188.81,0,303.1521,6.0451
4.698,-0.82,170.0,13Csel-R1rho_HC-4.alh.qz.ijk,30.26,9000,1500,31.18,82.0126,7,0.03,500,1405,inf,9.75,3.2,10.49,14.83,0,50,105,220,13C_A21_C1p_dl,16,0.062,2,60.76302,150.784627,599.66,188.81,0,303.1476,6.0451
4.698,-0.82,170.0,13Csel-R1rho_HC-4.alh.qz.ijk,30.26,9000,1500,31.18,82.0126,7,0.03,600,1406,inf,9.75,3.2,10.49,13.23,0,50,105,220,13C_A21_C1p_dl,16,0.062,2,60.76302,150.784627,599.66,188.81,0,303.1528,6.0451
4.698,-0.82,170.0,13Csel-R1rho_HC-4.alh.qz.ijk,30.26,9000,1500,31.18,82.0126,7,0.03,700,1407,inf,9.75,3.2,10.49,11.88,0,50,105,220,13C_A21_C1p_dl,16,0.062,2,60.76302,150.784627,599.66,188.81,0,303.1505,6.0451
4.698,-0.82,170.0,13Csel-R1rho_HC-4.alh.qz.ijk,30.26,9000,1500,31.18,82.0126,7,0.03,900,1408,inf,9.75,3.2,10.49,9.68,0,50,105,220,13C_A21_C1p_dl,16,0.062,2,60.76302,150.784627,599.66,188.81,0,303.152,6.0451
4.698,-0.82,170.0,13Csel-R1rho_HC-4.alh.qz.ijk,30.26,9000,1500,31.18,82.0126,7,0.03,1000,1409,inf,9.75,3.2,10.49,8.76,0,50,105,220,13C_A21_C1p_dl,16,0.062,2,60.76302,150.784627,599.66,188.81,0,303.1513,6.0451
