Name,FitNum,N,DF,K,ChiSq,RedChiSq,Rsq,AdjRsq,AIC,BIC,RSS,TSS,SDR
G10_C1p_Off,1,87,82,5,26.04930487962017,0.31767444975146547,0.9849429377620794,0.9840134894757879,-94.1740412951167,-82.58524144258453,26.04930487962017,1730.0389988437446,0.5636261613440823
