r1b,r1c,lf,k12,k31,pc,dwb,dwc,te,kexbc,k13,r2c,r2b,pb,r1,r2,k23,k21,alignmag,kexab,kexac,k32
2.21809,2.21809,150.7,0.0,0.0,0.0,2.910054,0.0,0.0,0.0,0.0,23.689134,23.689134,0.002509,2.21809,23.689134,0.0,0.0,auto,1321.13902,0.0,0.0
