delay(s),vol_rel
0.0,1.0
0.05,0.957505595124
0.1,0.938636320397
0.15,0.918184066609
0.2,0.90946233193
0.25,0.893872733845
0.3,0.880619770245
0.5,0.845563767118
0.7,0.828482208024
1.3,0.798250377909
1.7,0.797915708203
2.0,0.803659574321
2.5,0.81509801412
3.0,0.835987630193
3.5,0.859102540377
