Name,FitNum,N,DF,K,ChiSq,RedChiSq,Rsq,AdjRsq,AIC,BIC,RSS,TSS,SDR
g10c8,1,180,173,7,166.20943126090145,0.960748157577465,0.9830332186478702,0.9823427101044696,0.3036825384860673,22.003217704019864,166.20943126090143,9796.167452823202,0.9801776153215624
