Folder,Offset,SLP,Dly,Int,Int_err,nInt,nInt_err
1400,0,150,0.0,1.0,0.0114787695132,1.0,0.0114787695132
1400,0,150,0.005,0.7991,0.0114787695132,0.7991,0.0143646220913
1400,0,150,0.01,0.6819,0.0114787695132,0.6819,0.0168335085983
1400,0,150,0.015,0.5757,0.0114787695132,0.5757,0.0199388040875
1400,0,150,0.02,0.4817,0.0114787695132,0.4817,0.0238297062761
1400,0,150,0.025,0.3961,0.0114787695132,0.3961,0.0289794736511
1400,0,150,0.03,0.3475,0.0114787695132,0.3475,0.0330324302538
1401,0,200,0.0,1.0,0.0119019890241,1.0,0.0119019890241
1401,0,200,0.005,0.8276,0.0119019890241,0.8276,0.014381330382
1401,0,200,0.01,0.6964,0.0119019890241,0.6964,0.0170907366803
1401,0,200,0.015,0.5922,0.0119019890241,0.5922,0.0200979213511
1401,0,200,0.02,0.5043,0.0119019890241,0.5043,0.0236010093677
1401,0,200,0.025,0.4211,0.0119019890241,0.4211,0.0282640442273
1401,0,200,0.03,0.365,0.0119019890241,0.365,0.0326081891072
1402,0,250,0.0,1.0,0.0122582431059,1.0,0.0122582431059
1402,0,250,0.005,0.8414,0.0122582431059,0.8414,0.0145688651128
1402,0,250,0.01,0.6853,0.0122582431059,0.6853,0.0178874115072
1402,0,250,0.015,0.59,0.0122582431059,0.59,0.0207766832304
1402,0,250,0.02,0.4984,0.0122582431059,0.4984,0.0245951908225
1402,0,250,0.025,0.4192,0.0122582431059,0.4192,0.029241992142
1402,0,250,0.03,0.3638,0.0122582431059,0.3638,0.0336950057887
1403,0,300,0.0,1.0,0.00976001221036,1.0,0.00976001221036
1403,0,300,0.005,0.8266,0.00976001221036,0.8266,0.0118074185947
1403,0,300,0.01,0.7069,0.00976001221036,0.7069,0.0138067791913
1403,0,300,0.015,0.5885,0.00976001221036,0.5885,0.0165845577066
1403,0,300,0.02,0.5053,0.00976001221036,0.5053,0.019315282427
1403,0,300,0.025,0.444,0.00976001221036,0.444,0.0219820094828
1403,0,300,0.03,0.3605,0.00976001221036,0.3605,0.0270735428859
1404,0,400,0.0,1.0,0.0104415293614,1.0,0.0104415293614
1404,0,400,0.005,0.8274,0.0104415293614,0.8274,0.0126196874081
1404,0,400,0.01,0.7035,0.0104415293614,0.7035,0.0148422592202
1404,0,400,0.015,0.5873,0.0104415293614,0.5873,0.0177788683151
1404,0,400,0.02,0.4959,0.0104415293614,0.4959,0.0210557155907
1404,0,400,0.025,0.4342,0.0104415293614,0.4342,0.0240477415049
1404,0,400,0.03,0.3514,0.0104415293614,0.3514,0.0297140846939
1405,0,500,0.0,1.0,0.0111947931484,1.0,0.0111947931484
1405,0,500,0.005,0.8426,0.0111947931484,0.8426,0.0132860113321
1405,0,500,0.01,0.7184,0.0111947931484,0.7184,0.0155829526008
1405,0,500,0.015,0.6038,0.0111947931484,0.6038,0.0185405650023
1405,0,500,0.02,0.5228,0.0111947931484,0.5228,0.0214131468026
1405,0,500,0.025,0.4355,0.0111947931484,0.4355,0.0257056099848
1405,0,500,0.03,0.3718,0.0111947931484,0.3718,0.0301097179892
1406,0,600,0.0,1.0,0.0095403857065,1.0,0.0095403857065
1406,0,600,0.005,0.8415,0.0095403857065,0.8415,0.0113373567516
1406,0,600,0.01,0.7119,0.0095403857065,0.7119,0.0134013003322
1406,0,600,0.015,0.6175,0.0095403857065,0.6175,0.0154500173385
1406,0,600,0.02,0.519,0.0095403857065,0.519,0.0183822460626
1406,0,600,0.025,0.4414,0.0095403857065,0.4414,0.0216139232136
1406,0,600,0.03,0.3832,0.0095403857065,0.3832,0.0248966224073
1407,0,700,0.0,1.0,0.0109222697187,1.0,0.0109222697187
1407,0,700,0.005,0.845,0.0109222697187,0.845,0.0129257629807
1407,0,700,0.01,0.7235,0.0109222697187,0.7235,0.0150964336125
1407,0,700,0.015,0.6311,0.0109222697187,0.6311,0.0173067179824
1407,0,700,0.02,0.529,0.0109222697187,0.529,0.0206470127007
1407,0,700,0.025,0.455,0.0109222697187,0.455,0.0240049883927
1407,0,700,0.03,0.3942,0.0109222697187,0.3942,0.0277074320616
1408,0,900,0.0,1.0,0.0107314808421,1.0,0.0107314808421
1408,0,900,0.005,0.8462,0.0107314808421,0.8462,0.0126819674333
1408,0,900,0.01,0.7317,0.0107314808421,0.7317,0.0146665038159
1408,0,900,0.015,0.6367,0.0107314808421,0.6367,0.0168548466186
1408,0,900,0.02,0.5439,0.0107314808421,0.5439,0.0197306137931
1408,0,900,0.025,0.4705,0.0107314808421,0.4705,0.0228086734157
1408,0,900,0.03,0.3889,0.0107314808421,0.3889,0.0275944480382
1409,0,1000,0.0,1.0,0.00895157971278,1.0,0.00895157971278
1409,0,1000,0.005,0.8466,0.00895157971278,0.8466,0.0105735645084
1409,0,1000,0.01,0.7292,0.00895157971278,0.7292,0.0122758909939
1409,0,1000,0.015,0.6376,0.00895157971278,0.6376,0.0140394913939
1409,0,1000,0.02,0.5412,0.00895157971278,0.5412,0.0165402433717
1409,0,1000,0.025,0.4494,0.00895157971278,0.4494,0.0199189579724
1409,0,1000,0.03,0.3934,0.00895157971278,0.3934,0.0227543968296
1410,0,1200,0.0,1.0,0.0105015722327,1.0,0.0105015722327
1410,0,1200,0.005,0.8451,0.0105015722327,0.8451,0.0124264255505
1410,0,1200,0.01,0.7285,0.0105015722327,0.7285,0.0144153359405
1410,0,1200,0.015,0.6255,0.0105015722327,0.6255,0.0167890843049
1410,0,1200,0.02,0.5496,0.0105015722327,0.5496,0.0191076641788
1410,0,1200,0.025,0.4811,0.0105015722327,0.4811,0.0218282524063
1410,0,1200,0.03,0.4076,0.0105015722327,0.4076,0.0257644068515
1411,0,1400,0.0,1.0,0.0126096759307,1.0,0.0126096759307
1411,0,1400,0.005,0.8605,0.0126096759307,0.8605,0.0146538941669
1411,0,1400,0.01,0.7348,0.0126096759307,0.7348,0.0171606912502
1411,0,1400,0.015,0.6414,0.0126096759307,0.6414,0.0196596132377
1411,0,1400,0.02,0.5577,0.0126096759307,0.5577,0.0226101415289
1411,0,1400,0.025,0.4637,0.0126096759307,0.4637,0.0271936077866
1411,0,1400,0.03,0.4135,0.0126096759307,0.4135,0.0304949841128
1412,0,1600,0.0,1.0,0.0125816667238,1.0,0.0125816667238
1412,0,1600,0.005,0.8659,0.0125816667238,0.8659,0.0145301613625
1412,0,1600,0.01,0.743,0.0125816667238,0.743,0.0169336025892
1412,0,1600,0.015,0.6455,0.0125816667238,0.6455,0.0194913504629
1412,0,1600,0.02,0.5619,0.0125816667238,0.5619,0.0223912915533
1412,0,1600,0.025,0.5015,0.0125816667238,0.5015,0.0250880692399
1412,0,1600,0.03,0.4221,0.0125816667238,0.4221,0.0298073127785
1413,0,2000,0.0,1.0,0.0103423277466,1.0,0.0103423277466
1413,0,2000,0.005,0.8591,0.0103423277466,0.8591,0.0120385609901
1413,0,2000,0.01,0.7445,0.0103423277466,0.7445,0.0138916423729
1413,0,2000,0.015,0.6469,0.0103423277466,0.6469,0.0159875216364
1413,0,2000,0.02,0.5587,0.0103423277466,0.5587,0.0185114153331
1413,0,2000,0.025,0.4818,0.0103423277466,0.4818,0.0214660185691
1413,0,2000,0.03,0.4354,0.0103423277466,0.4354,0.0237536236716
1414,0,2500,0.0,1.0,0.0124964930024,1.0,0.0124964930024
1414,0,2500,0.005,0.8671,0.0124964930024,0.8671,0.0144118244751
1414,0,2500,0.01,0.753,0.0124964930024,0.753,0.0165956082369
1414,0,2500,0.015,0.6456,0.0124964930024,0.6456,0.0193564018005
1414,0,2500,0.02,0.5664,0.0124964930024,0.5664,0.0220630173065
1414,0,2500,0.025,0.4856,0.0124964930024,0.4856,0.0257341289176
