offset,slp,r1p,r1p_err,r2eff,r2eff_err,prexp
-3.600000000000000000e+03,1.500000000000000000e+02,2.234322150776408389e+00,0.000000000000000000e+00,1.340650499798766759e+01,0.000000000000000000e+00,9.999999381896184092e-01
-3.563819095477386782e+03,1.500000000000000000e+02,2.234719859768705685e+00,0.000000000000000000e+00,1.340796358007605704e+01,0.000000000000000000e+00,9.999999357730193772e-01
-3.527638190954774018e+03,1.500000000000000000e+02,2.235129954360803417e+00,0.000000000000000000e+00,1.340947125867273826e+01,0.000000000000000000e+00,9.999999329471455090e-01
-3.491457286432160799e+03,1.500000000000000000e+02,2.235552957659294293e+00,0.000000000000000000e+00,1.341103141553185196e+01,0.000000000000000000e+00,9.999999299597289726e-01
-3.455276381909547581e+03,1.500000000000000000e+02,2.235989418794023020e+00,0.000000000000000000e+00,1.341264654033784609e+01,0.000000000000000000e+00,9.999999268024912791e-01
-3.419095477386934817e+03,1.500000000000000000e+02,2.236439916420125407e+00,0.000000000000000000e+00,1.341431922409765320e+01,0.000000000000000000e+00,9.999999234548921923e-01
-3.382914572864321599e+03,1.500000000000000000e+02,2.236905060395919076e+00,0.000000000000000000e+00,1.341605203848462224e+01,0.000000000000000000e+00,9.999999198374870391e-01
-3.346733668341708380e+03,1.500000000000000000e+02,2.237385496137009433e+00,0.000000000000000000e+00,1.341784869268622060e+01,0.000000000000000000e+00,9.999999161547202808e-01
-3.310552763819095617e+03,1.500000000000000000e+02,2.237881902173699977e+00,0.000000000000000000e+00,1.341971164757251245e+01,0.000000000000000000e+00,9.999999122009378683e-01
-3.274371859296482398e+03,1.500000000000000000e+02,2.238394997079776072e+00,0.000000000000000000e+00,1.342164442205353225e+01,0.000000000000000000e+00,9.999999080105720362e-01
-3.238190954773869635e+03,1.500000000000000000e+02,2.238925540045358265e+00,0.000000000000000000e+00,1.342365055339746505e+01,0.000000000000000000e+00,9.999999035626034871e-01
-3.202010050251256416e+03,1.500000000000000000e+02,2.239474332490687836e+00,0.000000000000000000e+00,1.342573306722056259e+01,0.000000000000000000e+00,9.999998986135156809e-01
-3.165829145728643198e+03,1.500000000000000000e+02,2.240042229061949275e+00,0.000000000000000000e+00,1.342789810777162529e+01,0.000000000000000000e+00,9.999998937708537428e-01
-3.129648241206030434e+03,1.500000000000000000e+02,2.240630125937475015e+00,0.000000000000000000e+00,1.343014807410111189e+01,0.000000000000000000e+00,9.999998884589317294e-01
-3.093467336683417216e+03,1.500000000000000000e+02,2.241238978453865105e+00,0.000000000000000000e+00,1.343248805070970775e+01,0.000000000000000000e+00,9.999998828013213492e-01
-3.057286432160803997e+03,1.500000000000000000e+02,2.241869798756913390e+00,0.000000000000000000e+00,1.343492294657175989e+01,0.000000000000000000e+00,9.999998767783849773e-01
-3.021105527638191234e+03,1.500000000000000000e+02,2.242523661009359959e+00,0.000000000000000000e+00,1.343745794814014971e+01,0.000000000000000000e+00,9.999998703498884645e-01
-2.984924623115578015e+03,1.500000000000000000e+02,2.243201705124565404e+00,0.000000000000000000e+00,1.344009818454151173e+01,0.000000000000000000e+00,9.999998633184574715e-01
-2.948743718592964797e+03,1.500000000000000000e+02,2.243905147633144193e+00,0.000000000000000000e+00,1.344285105091455534e+01,0.000000000000000000e+00,9.999998561522887019e-01
-2.912562814070352033e+03,1.500000000000000000e+02,2.244635275748916747e+00,0.000000000000000000e+00,1.344572168094327935e+01,0.000000000000000000e+00,9.999998483687424500e-01
-2.876381909547738815e+03,1.500000000000000000e+02,2.245393464264030747e+00,0.000000000000000000e+00,1.344871730199429294e+01,0.000000000000000000e+00,9.999998400504019891e-01
-2.840201005025125596e+03,1.500000000000000000e+02,2.246181177142515750e+00,0.000000000000000000e+00,1.345184528053039230e+01,0.000000000000000000e+00,9.999998311467580558e-01
-2.804020100502512832e+03,1.500000000000000000e+02,2.246999974222462892e+00,0.000000000000000000e+00,1.345511302389604680e+01,0.000000000000000000e+00,9.999998214151436526e-01
