delay(s),vol_rel
0.0,1.0
0.01,0.856765829674
0.015,0.785105447205
0.02,0.719437349577
0.03,0.605417899837
0.05,0.417663372703
0.07,0.272425399987
0.1,0.112701143966
0.15,-0.0600975767346
0.2,-0.151705703942
0.25,-0.202363675287
0.3,-0.227984641816
0.5,-0.250017295602
0.7,-0.22705806394
1.0,-0.155779039782
