Folder,Offset,SLP,R1p,R1p_err,RedChiSq
1413,0,2000,19.6090270397,1.01918303856,1.71112637752
1412,0,1600,19.6951876602,1.00478121328,1.03854485551
1414,0,2500,18.7781245815,0.994797247596,0.474339741854
1410,0,1200,20.6178502125,1.04258657586,0.364403097763
1409,0,1000,21.623993765,1.13967463574,0.808377109451
1408,0,900,21.951852319,1.01004759311,0.524790315764
1411,0,1400,20.1473963595,0.934494340742,0.298337441036
1403,0,300,26.145986524,1.29531937032,0.334426878128
1402,0,250,26.3026709018,1.44145491595,0.288402964713
1401,0,200,27.0098644815,1.2961136791,1.46943580669
1400,0,150,27.2366283694,1.26358078288,1.00756252361
1407,0,700,22.9980366184,1.20978643138,0.08576223563
1406,0,600,23.7255140952,1.12336132278,0.743358603198
1405,0,500,24.506195632,1.35052715494,0.438350827784
1404,0,400,25.672737611,1.16379341016,0.492212120804
