offset,slp,w1,w2,w3,w4,w5,w6,w7,w8,w9
3.399999999999999545e+03,1.000000000000000000e+02,-2.456122173149516641e+01,-2.456122173149516641e+01,-6.951305522064003526e+02,-6.951305522064003526e+02,-2.854944338084783872e+00,-6.831026667861247006e+02,-1.972662431267690408e+01,-1.972662431267690408e+01,-2.854725374643471980e+00
3.365829145728643198e+03,1.000000000000000000e+02,-2.456106913549862725e+01,-2.456106913549862725e+01,-6.951302980069381192e+02,-6.951302980069381192e+02,-2.855251452258548372e+00,-6.831031732628647433e+02,-1.972647545439212990e+01,-1.972647545439212990e+01,-2.855023091217394171e+00
3.331658291457285941e+03,1.000000000000000000e+02,-2.456091181658803180e+01,-2.456091181658803180e+01,-6.951300343254479230e+02,-6.951300343254479230e+02,-2.855568284250081579e+00,-6.831036984316722283e+02,-1.972632199790064078e+01,-1.972632199790064078e+01,-2.855330004196939608e+00
3.297487437185929593e+03,1.000000000000000000e+02,-2.456074957787356539e+01,-2.456074957787356539e+01,-6.951297606847037969e+02,-6.951297606847037969e+02,-2.855895252200434165e+00,-6.831042432226417986e+02,-1.972616375191682891e+01,-1.972616375191682891e+01,-2.855646496167383752e+00
3.263316582914572791e+03,1.000000000000000000e+02,-2.456058221210199122e+01,-2.456058221210199122e+01,-6.951294765770830963e+02,-6.951294765770830963e+02,-2.856232797233034582e+00,-6.831048086243933994e+02,-1.972600051509283503e+01,-1.972600051509283503e+01,-2.855972969811740647e+00
3.229145728643215989e+03,1.000000000000000000e+02,-2.456040950099304609e+01,-2.456040950099304609e+01,-6.951291814622341008e+02,-6.951291814622341008e+02,-2.856581385005916740e+00,-6.831053956885382377e+02,-1.972583207540537842e+01,-1.972583207540537842e+01,-2.856309849190690198e+00
3.194974874371859187e+03,1.000000000000000000e+02,-2.456023121452767555e+01,-2.456023121452767555e+01,-6.951288747644957766e+02,-6.951288747644957766e+02,-2.856941507389008983e+00,-6.831060055345583351e+02,-1.972565820944146253e+01,-1.972565820944146253e+01,-2.856657581118628109e+00
3.160804020100502385e+03,1.000000000000000000e+02,-2.456004711017862974e+01,-2.456004711017862974e+01,-6.951285558701192713e+02,-6.951285558701192713e+02,-2.857313684278526278e+00,-6.831066393551236615e+02,-1.972547868167839624e+01,-1.972547868167839624e+01,-2.857016636644084340e+00
3.126633165829145582e+03,1.000000000000000000e+02,-2.455985693209663623e+01,-2.455985693209663623e+01,-6.951282241241683550e+02,-6.951282241241683550e+02,-2.857698465563130341e+00,-6.831072984219094906e+02,-1.972529324367860681e+01,-1.972529324367860681e+01,-2.857387512643750682e+00
3.092462311557788780e+03,1.000000000000000000e+02,-2.455966041020906232e+01,-2.455966041020906232e+01,-6.951278788271865778e+02,-6.951278788271865778e+02,-2.858096433254511126e+00,-6.831079840919520620e+02,-1.972510163323056531e+01,-1.972510163323056531e+01,-2.857770733540105024e+00
