0.000000000000000000e+00,-7.583031667280190069e-01,-1.665366181886133168e+00,0.000000000000000000e+00,0.000000000000000000e+00,-4.213040025957651702e-01,-1.381644733245484531e+02,-1.381629185621305322e-03
0.000000000000000000e+00,-3.583295268160128222e-01,-1.488684935681884314e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.762877309315367458e-01,-6.632423693686723709e+01,-6.620170062839944710e-04
0.000000000000000000e+00,1.643167770112180959e+00,1.375819880945111207e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.190777440923272978e-01,3.183975714445114136e+02,3.172163580455325711e-03
0.000000000000000000e+00,9.842737213435617250e-01,1.124019978765271821e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.097947709447042342e-01,1.833654440310783684e+02,1.830389032605662285e-03
0.000000000000000000e+00,-2.397498761854738536e+00,-1.189357482596403726e+00,0.000000000000000000e+00,0.000000000000000000e+00,-8.824223245227967860e-01,-5.513465642309747636e+02,-5.469787428595703459e-03
0.000000000000000000e+00,1.929873003662516906e+00,1.219006205476684368e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.935680841340102765e-01,4.003296583928167820e+02,3.978850883512703024e-03
0.000000000000000000e+00,-2.259277913876879929e+00,-9.898996236730168707e-01,0.000000000000000000e+00,0.000000000000000000e+00,-8.775563651192448411e-01,-5.623430152011569589e+02,-5.578178241192265421e-03
0.000000000000000000e+00,1.920521108519058995e+00,8.939319204630402638e-01,0.000000000000000000e+00,0.000000000000000000e+00,7.235345755643941557e-01,4.587746094986796379e+02,4.551406635947501285e-03
0.000000000000000000e+00,-5.281456145925750301e-01,-2.838793421350801482e-01,0.000000000000000000e+00,0.000000000000000000e+00,-1.114580075095323863e+00,-3.295407307315617800e+02,-3.470025955053778963e-03
0.000000000000000000e+00,2.710396598406865087e-01,2.030621079697592091e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.881223778954569159e-01,5.164475810062140226e+01,5.135461046598634909e-04
0.000000000000000000e+00,-1.452594118185489558e-01,-3.008095212314426448e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.725575621403895643e-01,-2.947127168998122215e+01,-2.890182952039826677e-04
0.000000000000000000e+00,-3.308190157379500840e-01,-8.719134622499320475e-01,0.000000000000000000e+00,0.000000000000000000e+00,-8.638269042956550070e-01,-1.723115785196423531e+02,-1.875563721991987043e-03
0.000000000000000000e+00,8.758605707986770461e-02,1.968058288079405971e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.070807620189709902e-02,1.411434639245271683e+01,1.393019855656326723e-04
0.000000000000000000e+00,3.021469042490761425e-01,2.722222410277007398e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.700991479465379985e-02,4.391562042199075222e+01,4.276866081753158649e-04
0.000000000000000000e+00,-1.280661276032593054e+00,-1.894013752314554377e+00,0.000000000000000000e+00,0.000000000000000000e+00,-9.643188243777270352e-02,-1.533150102086365223e+02,-1.346818285261605630e-03
0.000000000000000000e+00,-1.982069269793643729e+00,-2.072093608585450220e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.184652746321321198e-01,-2.323475743941962719e+02,-1.953128039413787927e-03
0.000000000000000000e+00,-2.475311353101233569e-01,-1.301657252072575099e+00,0.000000000000000000e+00,0.000000000000000000e+00,-4.397441872290317605e-02,-3.379773280397057533e+01,-3.235280622198840944e-04
0.000000000000000000e+00,6.085603162964428048e-01,1.752163373325250628e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.193313330893634505e-02,7.762966291233897209e+01,7.216226269694157262e-04
0.000000000000000000e+00,-6.221686967448897043e+00,-2.701021941448314756e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.254957454490600088e-01,-8.294075741134583950e+02,-5.523982183542133079e-03
0.000000000000000000e+00,-3.869646939282700870e+00,-1.589506004006860040e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.400508791571986600e-01,-5.514663876257836819e+02,-3.533960542972918416e-03
0.000000000000000000e+00,-2.749384056868302117e+00,-2.044517400444672450e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.319745671432942247e-01,-3.215111060552299023e+02,-2.545072833975334757e-03
0.000000000000000000e+00,5.006165781518672198e+00,2.735992586132615756e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.003862878505793532e-01,6.051712832767516375e+02,4.429710880539962023e-03
0.000000000000000000e+00,-3.051404199499466063e+00,-1.554028694565068314e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.535726537946935699e-01,-4.709370159581303596e+02,-4.053447331113688504e-03
0.000000000000000000e+00,-2.685769588494090421e+00,-1.674249698042843404e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.406671859190472329e-01,-3.900628500804305077e+02,-3.445289602425627429e-03
0.000000000000000000e+00,-2.090928438721538107e+00,-1.654262829547428426e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.108526502454802221e-01,-2.945782130509614944e+02,-2.665042274913934778e-03
0.000000000000000000e+00,1.790438402513039096e+00,1.833521278268724242e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.084621887738191959e-01,2.497464088201522827e+02,2.306961866503012739e-03
0.000000000000000000e+00,-9.859076872711269868e-01,-1.716336936062648810e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.578030443430774588e-01,-1.395894582271575928e+02,-1.327877304753193044e-03
0.000000000000000000e+00,-8.023696301854374990e-01,-2.337046312659246450e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.771496575406883434e-01,-1.177359900400042534e+02,-1.141438770347472272e-03
0.000000000000000000e+00,4.625347463452785246e-01,2.179131722937096782e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.384697728744392065e-01,7.075424245744943619e+01,6.941288674959955217e-04
0.000000000000000000e+00,-9.036866369174104130e-02,-2.032159683447806842e+00,0.000000000000000000e+00,0.000000000000000000e+00,-7.218487918094305955e-02,-1.601564113795757294e+01,-1.585335011736400046e-04
0.000000000000000000e+00,-3.031673433458607625e-01,-3.044976075684188155e-01,0.000000000000000000e+00,0.000000000000000000e+00,-6.756609496883049237e-01,-2.185619507394731045e+02,-2.298213508106280913e-03
0.000000000000000000e+00,-2.877490679265065632e-02,-2.757977588437584782e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.271886328953232281e-01,-6.440297644585371017e+00,-6.119868424186758514e-05
0.000000000000000000e+00,4.552776852734292945e-02,2.171531397769658422e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.364412061497193573e-01,9.748643172904849052e+00,9.404249927283640385e-05
0.000000000000000000e+00,-8.283333886301984528e-01,-1.957927032954585589e-01,0.000000000000000000e+00,0.000000000000000000e+00,-1.709743921085993712e+00,-4.039932823330163956e+02,-4.281253574131557889e-03
0.000000000000000000e+00,2.150350184226192674e-01,1.567845517068567229e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.764347782225969663e-01,8.474530763924121857e+01,9.612508862339152202e-04
0.000000000000000000e+00,6.053144369079583864e-01,7.232145424350560070e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.607351232865099844e+00,2.744036014005541801e+02,2.983367348130444834e-03
0.000000000000000000e+00,2.899526643530783362e-02,1.672878150927764151e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.343970885420600392e-01,9.546665905974805355e+00,1.151400232718636694e-04
0.000000000000000000e+00,8.416602614252899350e-02,1.986263376658880642e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.943299093507063646e-01,2.990416832081973553e+01,3.504012117327661617e-04
0.000000000000000000e+00,-9.986276291868630486e-03,-2.214887815303219210e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.380579654328099592e-01,-2.957338680047541857e+00,-3.773647577928369992e-05
0.000000000000000000e+00,-2.000349842843616999e-01,-1.459310024367350023e+00,0.000000000000000000e+00,0.000000000000000000e+00,-6.441858324807446801e-01,-9.145842017047107220e+01,-1.020490566975695975e-03
0.000000000000000000e+00,4.729414331597148885e-02,1.414691268387876955e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.252606915171771473e-01,1.824546009674668312e+01,2.110455490243551497e-04
0.000000000000000000e+00,-1.863357849263255206e-01,4.487271190829522638e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.010274544716273315e+00,8.908639197787269950e+02,8.642594448842608884e-03
0.000000000000000000e+00,7.857889651938213538e-01,-1.209507303734472572e+00,0.000000000000000000e+00,0.000000000000000000e+00,-6.795551950322417101e-01,-8.744526850283145905e+02,-8.181726382361228025e-03
0.000000000000000000e+00,-2.296716810991738730e-02,-2.746013869774492910e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.463843264769967067e-01,-7.132938295602798462e+00,-8.837167877045135620e-05
0.000000000000000000e+00,9.783237352377563978e-01,2.772240909598417454e-03,0.000000000000000000e+00,0.000000000000000000e+00,1.803939560097246320e+00,3.656020989641547203e+02,3.856300295715531061e-03
0.000000000000000000e+00,8.466900612284889993e-01,2.418641594878195335e-03,0.000000000000000000e+00,0.000000000000000000e+00,1.717560368727532483e+00,2.988240670636296272e+02,3.166111614725729186e-03
0.000000000000000000e+00,-4.491092336077002756e-01,-1.285284335957693775e-03,0.000000000000000000e+00,0.000000000000000000e+00,-1.115419195841621747e+00,-1.464041787870228291e+02,-1.559551335988470502e-03
0.000000000000000000e+00,-6.744616947813759644e-01,-1.929122164345176702e-03,0.000000000000000000e+00,0.000000000000000000e+00,-2.054655241198985127e+00,-2.087541899513453245e+02,-2.234211594433529145e-03
0.000000000000000000e+00,4.772330436265290743e-01,1.365342980010170529e-03,0.000000000000000000e+00,0.000000000000000000e+00,1.769980273660048065e+00,1.426147742308676243e+02,1.532054663058950985e-03
0.000000000000000000e+00,3.191572183577748301e-01,9.248866107433166865e-04,0.000000000000000000e+00,0.000000000000000000e+00,1.695467322725558779e+00,9.135574573278427124e+01,9.850023661118927683e-04
0.000000000000000000e+00,-2.854846160552469425e-01,-8.179981668112867995e-04,0.000000000000000000e+00,0.000000000000000000e+00,-2.236170470301038105e+00,-7.942624307796359062e+01,-8.583360533403288067e-04
0.000000000000000000e+00,-1.109960347766125038e-01,-3.198330952752131192e-04,0.000000000000000000e+00,0.000000000000000000e+00,-1.212089511422550059e+00,-3.037941088154911995e+01,-3.287529322643205094e-04
0.000000000000000000e+00,3.381058867287432435e+00,1.408523610371103629e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.308389321451230991e-01,8.773505685627460480e+02,8.042351815046698202e-03
0.000000000000000000e+00,3.099773206429288663e+00,1.399168075797833977e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.762725321630532305e-01,8.831755128037184477e+02,7.221117885815120895e-03
0.000000000000000000e+00,3.021354660277549620e+00,1.457478232473226054e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.198839718412032407e-01,9.792122267056256533e+02,8.026058569202708382e-03
0.000000000000000000e+00,2.614287857696929063e+00,1.373263728784425819e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.249966338666666954e-01,9.770461297295987606e+02,8.046209808684720230e-03
0.000000000000000000e+00,2.438839961376371601e+00,1.420272160345757539e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.736118632583861676e-01,1.065493675569072366e+03,8.830342268239886605e-03
0.000000000000000000e+00,5.169577794832851403e+00,2.150210824664724463e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.497386139856824894e-01,1.001710543546825647e+03,8.285734109044831652e-03
0.000000000000000000e+00,-3.586099728876701587e+00,-1.482321812489962198e+00,0.000000000000000000e+00,0.000000000000000000e+00,-3.290936942651126462e-01,-7.512433908097445965e+02,-6.174685867395586850e-03
0.000000000000000000e+00,4.005726813676468545e+00,1.674405734444530891e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.953749247413385626e-01,9.179903897177428007e+02,7.516921102752754415e-03
0.000000000000000000e+00,-3.908513913698393516e+00,-1.681745483429818000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-4.232728723612477206e-01,-9.922231233511120081e+02,-8.106646251759955235e-03
0.000000000000000000e+00,-4.407933965996909009e+00,-1.943104389047792813e+00,0.000000000000000000e+00,0.000000000000000000e+00,-3.626221435343212063e-01,-7.547137702349573374e+02,-6.340769421650819734e-03
0.000000000000000000e+00,-3.515079455594310787e+00,-1.494101606672835203e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.949468289771418061e-01,-6.370227558254264295e+02,-5.306079447983108946e-03
0.000000000000000000e+00,3.848589278035899341e-02,2.542789444902957996e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.457677219340928310e-02,7.886773290112614632e+00,7.671572130685433324e-05
0.000000000000000000e+00,-1.913116907651776430e-02,-2.790103294888455654e+00,0.000000000000000000e+00,0.000000000000000000e+00,-6.636024855727518101e-02,-4.149335436522960663e+00,-3.973108560116405882e-05
0.000000000000000000e+00,1.053736185167117201e+00,2.975539680897633550e-03,0.000000000000000000e+00,0.000000000000000000e+00,1.668373695926179012e+00,4.675810035873146262e+02,4.874329127443614851e-03
0.000000000000000000e+00,-8.545983700483181789e-01,-2.392783713428047864e-03,0.000000000000000000e+00,0.000000000000000000e+00,-1.304410232766262778e+00,-4.328927809279412031e+02,-4.476755470683702748e-03
0.000000000000000000e+00,-5.557546005000222333e-01,-1.790772866285576859e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.019450463329810486e-01,-9.015831205074209720e+01,-8.905563612127857321e-04
0.000000000000000000e+00,-2.951159705566063218e-01,-2.061466304528186910e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.703186443449727361e-01,-5.061299264989793301e+01,-5.023148614617539438e-04
0.000000000000000000e+00,-1.334982553445347164e-01,-1.831939010121187206e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.156375569968387945e-01,-2.417136830464005470e+01,-2.395858005706301376e-04
0.000000000000000000e+00,-8.597743799295110012e-02,-2.128626504357844507e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.059911655868172181e-01,-1.632990246172994375e+01,-1.611299205730816128e-04
0.000000000000000000e+00,-3.803801474815399764e-01,-8.389931104399509215e-04,0.000000000000000000e+00,0.000000000000000000e+00,-1.256824946314528901e+00,-7.616332921907305717e+02,-7.551377849796426546e-03
0.000000000000000000e+00,-2.510780716956445002e-01,-4.722151840383920609e-04,0.000000000000000000e+00,0.000000000000000000e+00,-1.139827291427200073e+00,-7.237887574285268784e+02,-7.138050991766041638e-03
0.000000000000000000e+00,1.093810003059831892e+00,3.004566425750002275e-03,0.000000000000000000e+00,0.000000000000000000e+00,1.694020727650570102e+00,6.656391827068291605e+02,6.822135211886847482e-03
0.000000000000000000e+00,-9.960177198664572629e-01,-2.683171109608591121e-03,0.000000000000000000e+00,0.000000000000000000e+00,-1.698509347494277177e+00,-7.858545235777273774e+02,-7.968420046167965648e-03
0.000000000000000000e+00,-5.579401472992374655e-01,-1.412826098790754062e-03,0.000000000000000000e+00,0.000000000000000000e+00,-1.195635411995880970e+00,-6.415943735151086003e+02,-6.433349728261259989e-03
0.000000000000000000e+00,-4.636475278094970842e-01,-1.119870845189232644e-03,0.000000000000000000e+00,0.000000000000000000e+00,-1.195263758045793656e+00,-6.847114614248275757e+02,-6.822875402927911469e-03
0.000000000000000000e+00,-2.015464302326307688e+00,-1.934145349674688097e+00,0.000000000000000000e+00,0.000000000000000000e+00,-7.076064713834698261e-02,-2.090620731959352270e+02,-1.529039455566355739e-03
0.000000000000000000e+00,-1.490812755987400706e+00,-2.155066454749053673e+00,0.000000000000000000e+00,0.000000000000000000e+00,-6.972274941623647637e-02,-1.591454550018534064e+02,-1.278107924815671207e-03
0.000000000000000000e+00,-4.349257172232645630e+00,-2.050302386908541941e+00,0.000000000000000000e+00,0.000000000000000000e+00,-9.680118399699501330e-02,-4.871038787411525846e+02,-2.511357723063381824e-03
0.000000000000000000e+00,2.599854464816974797e+00,1.684603512450974394e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.997743301449320386e-02,2.705354710407555103e+02,1.717778406749868479e-03
0.000000000000000000e+00,-4.634493254105041871e+00,-1.922176981621902314e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.005716403006782500e-01,-6.073835764918476343e+02,-2.543643917930908747e-03
0.000000000000000000e+00,-5.131253494408809068e+00,-2.224787723312561916e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.105567220470238116e-01,-6.126568140089511871e+02,-2.851401204060519286e-03
0.000000000000000000e+00,-4.582645973551018770e+00,-2.061358389798615853e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.201013934482532963e-01,-8.214889879599213600e+02,-2.862255711919619791e-03
0.000000000000000000e+00,-2.541757292754792008e+00,-1.061813966943585541e+00,0.000000000000000000e+00,0.000000000000000000e+00,-5.856059979380824621e-02,-3.799698080532252789e+02,-1.436567618035471247e-03
0.000000000000000000e+00,2.919255316412574075e+00,1.224328982832394219e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.140370406260292846e-01,7.110035406146198511e+02,6.520704444335593923e-03
0.000000000000000000e+00,-1.075704311306831640e+00,-2.319534448663429060e+00,0.000000000000000000e+00,0.000000000000000000e+00,-6.671645203037256111e-02,-1.197303136736154556e+02,-1.023058641616769347e-03
0.000000000000000000e+00,-4.445080642627438072e-01,-2.001506096131679069e+00,0.000000000000000000e+00,0.000000000000000000e+00,-4.632646141221302694e-02,-5.418862107163295150e+01,-4.979137820822600660e-04
0.000000000000000000e+00,-2.919506575036027396e+00,-1.143566613796980658e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.232812115274349640e+00,-7.953750775083899498e+02,-7.894414583826824330e-03
