Folder,Offset,SLP,R1p,R1p_err,RedChiSq
1469,-600,600,27.7285800801,1.64065455381,0.559729477644
1468,-500,600,32.9148621886,1.89343300297,0.535292189969
1465,-300,600,41.0457220298,1.84638812652,1.16908459833
1464,-250,600,41.0342851054,2.2532311775,0.801598361287
1467,-400,600,38.399106862,2.16981914274,0.242052526708
1466,-350,600,38.6647339308,1.98461812131,0.201635261524
1461,-150,600,43.6777369915,1.94779658847,0.856620321831
1460,-100,600,43.0073070454,1.60595430896,1.6590525174
1463,-200,600,42.4520459442,1.88089516531,0.721486893543
1462,-200,600,42.5147909299,1.69587042472,1.79128857479
1490,-1400,1000,10.6901190158,1.62038302022,0.787937122129
1491,-2000,1000,5.83254673582,1.31139687359,0.623627428293
1492,100,1000,31.3435486216,1.56723533133,0.43178409048
1493,400,1000,22.6091401352,1.62324453891,0.276333376316
1494,700,1000,17.4048808255,1.41148065967,0.199533936204
1495,1000,1000,12.0663320247,1.50883364691,0.181842573364
1496,1600,1000,7.40638134383,1.34007247308,0.569392294663
1497,2200,1000,4.00533211638,1.29099919189,0.532397356555
1418,-200,200,40.9097942236,2.20081304532,0.825360261403
1419,-200,200,41.1213431013,1.75391389059,0.227830253316
1410,0,1200,29.8243368328,1.54173384911,1.25944891254
1411,0,1400,26.6152185639,1.54218372817,0.484140089999
1412,0,1600,24.4958859169,2.10558967776,0.330654603473
1413,0,2000,23.7026180294,1.47447524737,0.905657571897
1414,0,2500,21.6525040267,1.30753567249,0.485269894534
1415,-50,200,58.5960793913,1.80075660989,6.79709043956
1416,-100,200,53.889448658,1.91690883974,2.98584051848
1417,-150,200,49.2563968725,2.18191162054,0.934265401162
1483,-200,1000,31.3867645424,1.75838131457,0.216021222313
1482,-150,1000,32.3092718632,1.49275412113,1.62826909219
1481,-50,1000,32.0769893425,1.68515093128,0.810501367696
1480,1600,600,3.73581484852,1.37444298627,0.236236894828
1487,-500,1000,27.1044172449,1.79386454277,0.104774259232
1486,-350,1000,30.2997152401,1.61004454526,1.10166417002
1485,-250,1000,32.0648900271,1.64675804824,0.29123535231
1484,-200,1000,32.4716893862,1.78598907844,0.40083487632
1489,-1100,1000,14.6689467427,1.22352062293,0.984627670705
1488,-800,1000,21.0359830615,1.52207620959,0.388784138714
1409,0,1000,31.138013581,1.68653161822,0.80797926282
1408,0,900,32.8683067404,2.00907713258,0.332696948349
1403,0,300,52.1274089389,2.05430752755,1.05570082197
1402,0,250,55.0948342488,2.32442229746,1.22733851464
1401,0,200,56.7286242092,2.26461394737,3.50759448813
1400,0,150,58.1261209311,2.30124832842,5.2904754643
1407,0,700,38.4843415898,1.75699353075,1.9575443102
1406,0,600,40.8090369761,1.77659473799,0.919809015793
1405,0,500,44.6938734672,2.14074401484,1.28257433645
1404,0,400,49.1948797352,2.11611834632,0.876337031988
1436,-100,400,52.2369930893,2.42882836163,0.420540090612
1437,-150,400,52.3386483599,2.18182493236,0.87946803884
1434,600,200,3.93536648332,1.25424346651,0.669471168096
1435,-50,400,51.087905859,2.07198582273,1.37131710967
1432,300,200,12.0497589018,1.76154011533,0.0565238277488
1433,400,200,7.9316276026,1.49466513347,0.384957794151
1430,150,200,26.9913293587,1.82091104186,0.746405764945
1431,200,200,20.6006268596,1.1622576052,0.581052313078
1438,-200,400,50.9738712196,2.00069268896,0.388280048678
1439,-200,400,50.2733049339,1.99769111428,0.277102082945
