,norm_intensity,norm_intensity_error,norm_intensity_nocomplex,norm_intensity_nocomplex_error,offset(hz),slp(hz),trelax(s)
89,0.5105777508925902,0.0,0.5105796757269497,0.0,-285.14056224899593,9.999019,0.2
90,0.5103784314678589,0.0,0.5104292617348465,0.0,-277.1084337349397,9.999019,0.2
91,0.5102542370845949,0.0,0.5102651695246636,0.0,-269.07630522088346,9.999019,0.2
92,0.5100570400235226,0.0,0.5100856948262272,0.0,-261.04417670682733,9.999019,0.2
93,0.5098383722556428,0.0,0.5098888602709999,0.0,-253.0120481927711,9.999019,0.2
94,0.5096714787419406,0.0,0.5096723612966048,0.0,-244.97991967871488,9.999019,0.2
95,0.5093659623689271,0.0,0.5094334991593323,0.0,-236.9477911646586,9.999019,0.2
96,0.5091487494038631,0.0,0.5091690974296689,0.0,-228.91566265060237,9.999019,0.2
97,0.5088418922658301,0.0,0.5088753971606604,0.0,-220.88353413654613,9.999019,0.2
98,0.50847154025897,0.0,0.5085479242885831,0.0,-212.8514056224899,9.999019,0.2
99,0.5081811812562684,0.0,0.5081813205588623,0.0,-204.81927710843362,9.999019,0.2
100,0.507674950798419,0.0,0.5077691260846925,0.0,-196.7871485943774,9.999019,0.2
101,0.507266016449044,0.0,0.5073034971157374,0.0,-188.7550200803213,9.999019,0.2
102,0.5067332019067475,0.0,0.5067748360706138,0.0,-180.72289156626505,9.999019,0.2
103,0.5060495578068791,0.0,0.5061713013647667,0.0,-172.6907630522088,9.999019,0.2
104,0.5054780312176986,0.0,0.5054781504642343,0.0,-164.6586345381526,9.999019,0.2
105,0.5045342506088784,0.0,0.5046768483861166,0.0,-156.62650602409633,9.999019,0.2
106,0.5036730952878998,0.0,0.5037438414243484,0.0,-148.5943775100401,9.999019,0.2
107,0.5025902455446661,0.0,0.5026488453477946,0.0,-140.56224899598385,9.999019,0.2
108,0.5011397526309554,0.0,0.5013524170476527,0.0,-132.53012048192772,9.999019,0.2
109,0.49980111197650395,0.0,0.4998024483549074,0.0,-124.49799196787149,9.999019,0.2
110,0.4976782281269977,0.0,0.49792900442668814,0.0,-116.46586345381523,9.999019,0.2
111,0.4954941384728613,0.0,0.49563656069404105,0.0,-108.43373493975902,9.999019,0.2
112,0.4926835352265367,0.0,0.49279204758310347,0.0,-100.40160642570277,9.999019,0.2
113,0.48876632120621927,0.0,0.4892059499356956,0.0,-92.36947791164653,9.999019,0.2
114,0.4845993401436501,0.0,0.48460154565861346,0.0,-84.33734939759029,9.999019,0.2
115,0.4779637446948457,0.0,0.4785632096121056,0.0,-76.30522088353405,9.999019,0.2
116,0.4701326356097826,0.0,0.4704464426504469,0.0,-68.27309236947781,9.999019,0.2
117,0.4588203723933024,0.0,0.45921537224790304,0.0,-60.24096385542168,9.999019,0.2
118,0.44187178848175535,0.0,0.4431383808352219,0.0,-52.20883534136544,9.999019,0.2
119,0.4191588384743451,0.0,0.4192022764634721,0.0,-44.17670682730921,9.999019,0.2
120,0.3789087406706181,0.0,0.381995733344382,0.0,-36.144578313252964,9.999019,0.2
121,0.32175520065192004,0.0,0.3219121961887658,0.0,-28.11244979919672,9.999019,0.2
122,0.21511918996944587,0.0,0.22528135921135953,0.0,-20.080321285140485,9.999019,0.2
123,0.09710128886508529,0.0,0.09964102469763646,0.0,-12.048192771084246,9.999019,0.2
124,0.052047782938567946,0.0,0.07192188996889905,0.0,-4.01606425702812,9.999019,0.2
125,0.052850965597217824,0.0,0.0723948747700927,0.0,4.01606425702812,9.999019,0.2
126,0.09600934764698565,0.0,0.09834409880994541,0.0,12.04819277108436,9.999019,0.2
127,0.2127279080107091,0.0,0.22288912267985278,0.0,20.0803212851406,9.999019,0.2
128,0.3191710483274278,0.0,0.31936143862849886,0.0,28.112449799196842,9.999019,0.2
129,0.3765163493755457,0.0,0.3796022277437964,0.0,36.14457831325308,9.999019,0.2
130,0.4169947304549862,0.0,0.4170281343907298,0.0,44.17670682730932,9.999019,0.2
131,0.43988647535801867,0.0,0.44117210225413683,0.0,52.20883534136556,9.999019,0.2
132,0.4570524074441564,0.0,0.4574285971402222,0.0,60.24096385542179,9.999019,0.2
133,0.46848145576640576,0.0,0.4688103406888363,0.0,68.27309236947804,9.999019,0.2
134,0.4764612941462292,0.0,0.4770526357523529,0.0,76.30522088353428,9.999019,0.2
135,0.4831919238194598,0.0,0.4831955487908914,0.0,84.33734939759051,9.999019,0.2
136,0.48744380442826074,0.0,0.4878872791508222,0.0,92.36947791164677,9.999019,0.2
137,0.4914442045996941,0.0,0.49154647427592985,0.0,100.40160642570277,9.999019,0.2
138,0.49430382359927266,0.0,0.49445225581489194,0.0,108.43373493975902,9.999019,0.2
139,0.4965489796209346,0.0,0.4967960245657013,0.0,116.46586345381523,9.999019,0.2
140,0.49871025336744007,0.0,0.49871232717156405,0.0,124.49799196787149,9.999019,0.2
141,0.5000833044635818,0.0,0.500297843897899,0.0,132.53012048192772,9.999019,0.2
142,0.5015680444644328,0.0,0.501623411946389,0.0,140.56224899598396,9.999019,0.2
143,0.5026679425811769,0.0,0.502741840181458,0.0,148.5943775100402,9.999019,0.2
144,0.5035524202568816,0.0,0.5036931094021082,0.0,156.62650602409644,9.999019,0.2
145,0.504507595011734,0.0,0.5045079070708058,0.0,164.65863453815268,9.999019,0.2
146,0.505087031171508,0.0,0.5052100763619154,0.0,172.69076305220892,9.999019,0.2
147,0.5057787512510387,0.0,0.5058183424722716,0.0,180.7228915662652,9.999019,0.2
148,0.5063081789723617,0.0,0.5063475483825457,0.0,188.7550200803214,9.999019,0.2
149,0.5067164035589967,0.0,0.5068095515821209,0.0,196.78714859437764,9.999019,0.2
150,0.5072138416674049,0.0,0.5072138824073579,0.0,204.81927710843388,9.999019,0.2
151,0.5074908216712875,0.0,0.5075682320336775,0.0,212.85140562249012,9.999019,0.2
152,0.5078467329072945,0.0,0.5078788165244533,0.0,220.88353413654613,9.999019,0.2
153,0.5081290936368451,0.0,0.508150648501217,0.0,228.91566265060237,9.999019,0.2
154,0.5083207462828557,0.0,0.5083877394488503,0.0,236.9477911646586,9.999019,0.2
155,0.5085926146544921,0.0,0.5085932476026327,0.0,244.97991967871488,9.999019,0.2
156,0.5087182459835609,0.0,0.5087695814574088,0.0,253.0120481927711,9.999019,0.2
157,0.5088908465885714,0.0,0.5089184653307935,0.0,261.04417670682733,9.999019,0.2
158,0.5090292475628884,0.0,0.5090409699831674,0.0,269.07630522088357,9.999019,0.2
159,0.5090869326626114,0.0,0.5091375082018442,0.0,277.1084337349398,9.999019,0.2
160,0.5092061908761117,0.0,0.5092077919798218,0.0,285.14056224899605,9.999019,0.2
161,0.5092156898825514,0.0,0.5092507440177635,0.0,293.1726907630523,9.999019,0.2
162,0.509239850077127,0.0,0.5092643512470074,0.0,301.2048192771085,9.999019,0.2
163,0.5092393292204751,0.0,0.509245441306853,0.0,309.23694779116477,9.999019,0.2
164,0.5091500512650253,0.0,0.5091893537791468,0.0,317.269076305221,9.999019,0.2
165,0.5090867901011185,0.0,0.5090894662044371,0.0,325.30120481927725,9.999019,0.2
166,0.508912258564218,0.0,0.5089365217945664,0.0,333.3333333333335,9.999019,0.2
167,0.5086956436622238,0.0,0.5087176979849029,0.0,341.3654618473897,9.999019,0.2
168,0.5084124666702272,0.0,0.5084153751299246,0.0,349.3975903614459,9.999019,0.2
169,0.5079746220676332,0.0,0.5080056799397447,0.0,357.429718875502,9.999019,0.2
170,0.5074535573898626,0.0,0.5074572739734844,0.0,365.4618473895582,9.999019,0.2
171,0.5067151828262563,0.0,0.5067320040113718,0.0,373.4939759036144,9.999019,0.2
172,0.5057719763689421,0.0,0.5057919467664257,0.0,381.5261044176707,9.999019,0.2
173,0.50462224852621,0.0,0.5046234001383957,0.0,389.55823293172693,9.999019,0.2
174,0.5032702010532364,0.0,0.5032949525957924,0.0,397.59036144578323,9.999019,0.2
175,0.502045779157994,0.0,0.5020504285315772,0.0,405.6224899598394,9.999019,0.2
176,0.5013302054378944,0.0,0.5013417643554782,0.0,413.65461847389565,9.999019,0.2
177,0.501577098692154,0.0,0.5015951966727015,0.0,421.6867469879519,9.999019,0.2
178,0.5027950479138787,0.0,0.5027953431528549,0.0,429.7188755020081,9.999019,0.2
179,0.50445073788298,0.0,0.5044705110043962,0.0,437.75100401606437,9.999019,0.2
180,0.5061220784328325,0.0,0.5061275165125177,0.0,445.7831325301206,9.999019,0.2
181,0.5075122742063384,0.0,0.5075200637129246,0.0,453.8152610441769,9.999019,0.2
182,0.5085887901866954,0.0,0.5086051501010121,0.0,461.8473895582331,9.999019,0.2
183,0.5094264401295615,0.0,0.5094264491381718,0.0,469.87951807228933,9.999019,0.2
184,0.5100293659173659,0.0,0.510045123434552,0.0,477.9116465863453,9.999019,0.2
185,0.510508535009011,0.0,0.5105146019093816,0.0,485.9437751004016,9.999019,0.2
186,0.5108704520131849,0.0,0.5108755358904317,0.0,493.9759036144578,9.999019,0.2
187,0.5111425904198162,0.0,0.5111573077486721,0.0,502.00803212851406,9.999019,0.2
188,0.5113807195970327,0.0,0.5113808024530847,0.0,510.0401606425703,9.999019,0.2
189,0.5115483792070639,0.0,0.5115608532573712,0.0,518.0722891566265,9.999019,0.2
190,0.5117015364884091,0.0,0.5117080686127804,0.0,526.1044176706828,9.999019,0.2
191,0.5118269572706463,0.0,0.5118301167842023,0.0,534.136546184739,9.999019,0.2
192,0.5119194571226187,0.0,0.5119326093838025,0.0,542.1686746987953,9.999019,0.2
193,0.5120193285485536,0.0,0.5120197060862344,0.0,550.2008032128515,9.999019,0.2
194,0.5120847602894784,0.0,0.5120945300219363,0.0,558.2329317269077,9.999019,0.2
195,0.5121526179086233,0.0,0.5121594554140676,0.0,566.265060240964,9.999019,0.2
196,0.5122144872521225,0.0,0.5122163087937046,0.0,574.2971887550202,9.999019,0.2
197,0.5122548528009788,0.0,0.5122665113456302,0.0,582.3293172690765,9.999019,0.2
198,0.5123103831044871,0.0,0.5123111807769316,0.0,590.3614457831327,9.999019,0.2
199,0.512343666673133,0.0,0.5123512050605241,0.0,598.3935742971889,9.999019,0.2
200,0.5123803047937547,0.0,0.5123872964205924,0.0,606.4257028112452,9.999019,0.2
201,0.5124191014341563,0.0,0.5124200312835036,0.0,614.4578313253012,9.999019,0.2
202,0.5124396434609045,0.0,0.512449880150625,0.0,622.4899598393574,9.999019,0.2
203,0.5124759538035892,0.0,0.5124772301572659,0.0,630.5220883534137,9.999019,0.2
204,0.5124966992993129,0.0,0.5125024022692504,0.0,638.5542168674699,9.999019,0.2
205,0.5125186582012907,0.0,0.5125256645093759,0.0,646.5863453815261,9.999019,0.2
206,0.5125468622888221,0.0,0.5125472422169689,0.0,654.6184738955824,9.999019,0.2
207,0.5125584352405699,0.0,0.5125673260702936,0.0,662.6506024096386,9.999019,0.2
208,0.5125843124034165,0.0,0.5125860784078512,0.0,670.6827309236949,9.999019,0.2
209,0.5125994332207752,0.0,0.5126036382454923,0.0,678.7148594377511,9.999019,0.2
210,0.5126132297175676,0.0,0.5126201252861239,0.0,686.7469879518073,9.999019,0.2
211,0.512635551838741,0.0,0.5126356431452981,0.0,694.7791164658636,9.999019,0.2
212,0.5126426551583899,0.0,0.5126502819624894,0.0,702.8112449799198,9.999019,0.2
213,0.5126618877898966,0.0,0.512664120527596,0.0,710.843373493976,9.999019,0.2
214,0.5126742298208952,0.0,0.5126772280226355,0.0,718.8755020080323,9.999019,0.2
215,0.5126829905618131,0.0,0.5126896654560715,0.0,726.9076305220885,9.999019,0.2
216,0.5127014864888354,0.0,0.5127014868501919,0.0,734.9397590361446,9.999019,0.2
217,0.5127062893220518,0.0,0.5127127402289617,0.0,742.9718875502008,9.999019,0.2
218,0.5127208156945435,0.0,0.5127234684438845,0.0,751.004016064257,9.999019,0.2
219,0.5127316656903296,0.0,0.5127337098675679,0.0,759.0361445783133,9.999019,0.2
220,0.512737138304754,0.0,0.5127434989788102,0.0,767.0682730923695,9.999019,0.2
221,0.5127528111191527,0.0,0.5127528668582345,0.0,775.1004016064257,9.999019,0.2
222,0.5127564725613835,0.0,0.5127618416099263,0.0,783.132530120482,9.999019,0.2
223,0.512767438799625,0.0,0.51277044872148,0.0,791.1646586345382,9.999019,0.2
224,0.5127774013188412,0.0,0.5127787113726665,0.0,799.1967871485945,9.999019,0.2
225,0.5127806809662603,0.0,0.5127866507010134,0.0,807.2289156626507,9.999019,0.2
226,0.512794070652571,0.0,0.5127942860310889,0.0,815.2610441767068,9.999019,0.2
227,0.5127972488830328,0.0,0.5128016350731963,0.0,823.2931726907632,9.999019,0.2
228,0.5128054199312363,0.0,0.512808714096046,0.0,831.3253012048194,9.999019,0.2
229,0.5128147713779332,0.0,0.512815538077374,0.0,839.3574297188758,9.999019,0.2
230,0.5128166018969903,0.0,0.5128221208356596,0.0,847.3895582329319,9.999019,0.2
231,0.5128280306094682,0.0,0.5128284751457093,0.0,855.4216867469881,9.999019,0.2
232,0.5128311068709543,0.0,0.5128346128403416,0.0,863.4538152610445,9.999019,0.2
233,0.5128370446888143,0.0,0.5128405449001153,0.0,871.4859437751004,9.999019,0.2
234,0.5128458938352581,0.0,0.5128462815327126,0.0,879.5180722891566,9.999019,0.2
235,0.5128468074172752,0.0,0.5128518322433618,0.0,887.5502008032129,9.999019,0.2
236,0.5128564914473936,0.0,0.5128572058974471,0.0,895.582329317269,9.999019,0.2
237,0.5128596803086364,0.0,0.5128624107763435,0.0,903.6144578313254,9.999019,0.2
238,0.5128638279265237,0.0,0.5128674546273049,0.0,911.6465863453816,9.999019,0.2
239,0.5128721960058903,0.0,0.5128723447081445,0.0,919.6787148594377,9.999019,0.2
240,0.5128725845321165,0.0,0.5128770878273314,0.0,927.7108433734941,9.999019,0.2
241,0.5128806889689014,0.0,0.5128816903801078,0.0,935.7429718875503,9.999019,0.2
242,0.5128840982929412,0.0,0.5128861583809816,0.0,943.7751004016067,9.999019,0.2
243,0.5128868220487461,0.0,0.5128904974931401,0.0,951.8072289156628,9.999019,0.2
244,0.5128946859882618,0.0,0.5128947130550343,0.0,959.839357429719,9.999019,0.2
245,0.5128948407866131,0.0,0.5128988101045013,0.0,967.8714859437754,9.999019,0.2
246,0.5129015073023043,0.0,0.5129027934006899,0.0,975.9036144578315,9.999019,0.2
247,0.5129051739231989,0.0,0.5129066674439904,0.0,983.9357429718877,9.999019,0.2
248,0.5129067856852978,0.0,0.5129104364942279,0.0,991.9678714859438,9.999019,0.2
249,0.5129141029348671,0.0,0.5129141045872813,0.0,999.9999999999999,9.999019,0.2
250,0.5123073692735474,0.0,0.5123076509294108,0.0,-999.9999999999999,20.00086,0.2
251,0.5122788035987994,0.0,0.512294311247018,0.0,-991.9678714859438,20.00086,0.2
252,0.5122763977941606,0.0,0.5122806429695299,0.0,-983.9357429718875,20.00086,0.2
253,0.512259645111396,0.0,0.5122666352194868,0.0,-975.9036144578313,20.00086,0.2
254,0.5122375424962432,0.0,0.5122522766658428,0.0,-967.871485943775,20.00086,0.2
255,0.5122375295030174,0.0,0.5122375555010775,0.0,-959.8393574297188,20.00086,0.2
256,0.5122064123359977,0.0,0.5122224594169952,0.0,-951.8072289156627,20.00086,0.2
257,0.5122007994053646,0.0,0.5122069755790111,0.0,-943.7751004016064,20.00086,0.2
258,0.5121851595385111,0.0,0.5121910905989487,0.0,-935.7429718875501,20.00086,0.2
259,0.5121576946320222,0.0,0.5121747905061567,0.0,-927.710843373494,20.00086,0.2
260,0.5121579957799068,0.0,0.51215806071684,0.0,-919.6787148594377,20.00086,0.2
261,0.5121245456497724,0.0,0.5121408860015215,0.0,-911.6465863453815,20.00086,0.2
262,0.5121147093605739,0.0,0.5121232504504563,0.0,-903.6144578313254,20.00086,0.2
263,0.5121003547419761,0.0,0.5121051374368634,0.0,-895.582329317269,20.00086,0.2
264,0.5120670104739232,0.0,0.5120865295778295,0.0,-887.5502008032129,20.00086,0.2
265,0.5120669315481604,0.0,0.5120674086927012,0.0,-879.5180722891566,20.00086,0.2
266,0.512031393900968,0.0,0.512047755758778,0.0,-871.4859437751004,20.00086,0.2
267,0.5120161859622949,0.0,0.512027550864125,0.0,-863.4538152610442,20.00086,0.2
268,0.5120031746256714,0.0,0.5120067731572607,0.0,-855.4216867469879,20.00086,0.2
269,0.5119634386248554,0.0,0.5119854007934956,0.0,-847.3895582329317,20.00086,0.2
270,0.5119620622049667,0.0,0.5119634108776739,0.0,-839.3574297188754,20.00086,0.2
271,0.511924686930284,0.0,0.5119407794030237,0.0,-831.3253012048193,20.00086,0.2
272,0.5119028105867084,0.0,0.5119174811858129,0.0,-823.2931726907631,20.00086,0.2
273,0.5118910442344194,0.0,0.5118934897954979,0.0,-815.2610441767068,20.00086,0.2
274,0.5118443962024491,0.0,0.5118687774799792,0.0,-807.2289156626506,20.00086,0.2
275,0.5118405409386919,0.0,0.5118433150855937,0.0,-799.1967871485944,20.00086,0.2
276,0.5118015509427388,0.0,0.5118170719713848,0.0,-791.1646586345382,20.00086,0.2
277,0.511771535376728,0.0,0.5117900159172266,0.0,-783.132530120482,20.00086,0.2
278,0.5117607071043677,0.0,0.5117621130252459,0.0,-775.1004016064257,20.00086,0.2
279,0.511706595608321,0.0,0.5117333276139839,0.0,-767.0682730923695,20.00086,0.2
280,0.5116987632719557,0.0,0.5117036221047525,0.0,-759.0361445783133,20.00086,0.2
281,0.5116583110133922,0.0,0.5116729568993761,0.0,-751.004016064257,20.00086,0.2
282,0.5116184715671331,0.0,0.5116412902487342,0.0,-742.9718875502008,20.00086,0.2
283,0.5116079989349033,0.0,0.5116085781111683,0.0,-734.9397590361446,20.00086,0.2
284,0.5115458029227626,0.0,0.5115747739999409,0.0,-726.9076305220884,20.00086,0.2
285,0.5115321068009766,0.0,0.5115398288187114,0.0,-718.8755020080321,20.00086,0.2
286,0.5114902140487986,0.0,0.5115036906839858,0.0,-710.8433734939758,20.00086,0.2
287,0.5114385906976914,0.0,0.5114663047333182,0.0,-702.8112449799197,20.00086,0.2
288,0.5114275273569128,0.0,0.5114276129179565,0.0,-694.7791164658635,20.00086,0.2
289,0.5113564952234533,0.0,0.5113875537784957,0.0,-686.7469879518073,20.00086,0.2
290,0.5113345598219345,0.0,0.5113460622018678,0.0,-678.714859437751,20.00086,0.2
291,0.5112910331542424,0.0,0.5113030691579565,0.0,-670.6827309236947,20.00086,0.2
292,0.5112252954731569,0.0,0.5112585014138177,0.0,-662.6506024096386,20.00086,0.2
293,0.5112122105027187,0.0,0.5112122812232838,0.0,-654.6184738955824,20.00086,0.2
294,0.511131365392002,0.0,0.5111643259895718,0.0,-646.5863453815261,20.00086,0.2
295,0.5110981814981692,0.0,0.5111145478981107,0.0,-638.5542168674699,20.00086,0.2
296,0.5110524914358956,0.0,0.5110628535166024,0.0,-630.5220883534137,20.00086,0.2
297,0.5109697912865669,0.0,0.5110091433588828,0.0,-622.4899598393574,20.00086,0.2
298,0.5109525986132609,0.0,0.5109533114088716,0.0,-614.4578313253012,20.00086,0.2
299,0.510860591531415,0.0,0.5108952446003245,0.0,-606.425702811245,20.00086,0.2
300,0.5108123007286303,0.0,0.5108348222476293,0.0,-598.3935742971887,20.00086,0.2
301,0.5107634044034978,0.0,0.5107719154224264,0.0,-590.3614457831325,20.00086,0.2
302,0.5106601454741722,0.0,0.5107063862699347,0.0,-582.3293172690762,20.00086,0.2
303,0.5106358540905709,0.0,0.5106380872583881,0.0,-574.29718875502,20.00086,0.2
