,norm_intensity,norm_intensity_error,norm_intensity_nocomplex,norm_intensity_nocomplex_error,offset(hz),slp(hz),trelax(s)
0,0.6342357274544983,0.0,0.6342418127923252,0.0,-1500.0,9.999019,0.2
1,0.6342398554609372,0.0,0.6342404567441907,0.0,-1487.9518072289156,9.999019,0.2
2,0.6342347864543012,0.0,0.6342390671937344,0.0,-1475.9036144578315,9.999019,0.2
3,0.6342338117044417,0.0,0.6342376430280136,0.0,-1463.855421686747,9.999019,0.2
4,0.6342351887470239,0.0,0.6342361830874781,0.0,-1451.8072289156626,9.999019,0.2
5,0.6342281645831517,0.0,0.6342346861636312,0.0,-1439.7590361445782,9.999019,0.2
6,0.6342329665538358,0.0,0.6342331509964882,0.0,-1427.710843373494,9.999019,0.2
7,0.6342260327126186,0.0,0.6342315762719688,0.0,-1415.6626506024097,9.999019,0.2
8,0.6342268352315827,0.0,0.6342299606190482,0.0,-1403.6144578313254,9.999019,0.2
9,0.6342263544308793,0.0,0.6342283026067865,0.0,-1391.5662650602408,9.999019,0.2
10,0.6342199031365284,0.0,0.634226600741174,0.0,-1379.5180722891566,9.999019,0.2
11,0.6342248515928747,0.0,0.6342248534617259,0.0,-1367.4698795180723,9.999019,0.2
12,0.6342162487422724,0.0,0.6342230591379442,0.0,-1355.421686746988,9.999019,0.2
13,0.6342189063293859,0.0,0.6342212160654865,0.0,-1343.3734939759033,9.999019,0.2
14,0.6342160920985986,0.0,0.634219322462134,0.0,-1331.3253012048192,9.999019,0.2
15,0.6342108010133687,0.0,0.6342173764634694,0.0,-1319.2771084337348,9.999019,0.2
16,0.6342152318629042,0.0,0.6342153761182893,0.0,-1307.2289156626505,9.999019,0.2
17,0.6342053280895545,0.0,0.634213319383717,0.0,-1295.1807228915663,9.999019,0.2
18,0.6342097335557474,0.0,0.634211204119978,0.0,-1283.132530120482,9.999019,0.2
19,0.634204213240722,0.0,0.6342090280848509,0.0,-1271.0843373493976,9.999019,0.2
20,0.6342006495862405,0.0,0.6342067889276833,0.0,-1259.0361445783133,9.999019,0.2
21,0.6342037882112543,0.0,0.634204484183086,0.0,-1246.987951807229,9.999019,0.2
22,0.634193120819593,0.0,0.6342021112641361,0.0,-1234.9397590361446,9.999019,0.2
23,0.6341989502705699,0.0,0.6341996674550863,0.0,-1222.8915662650602,9.999019,0.2
24,0.6341905005468929,0.0,0.6341971499036316,0.0,-1210.8433734939758,9.999019,0.2
