o1p,pldb12,o3p,pulprog,sp5,cnst11,p25,p21,o2p,nbl,d31,cnst12,FN,pldb16,p3,pl24,p1,pl23,cnst28i,pcpd1,pcpd2,pcpd3,vdlist,ns,d30,ds,bf3,bf2,bf1,rg,cnst28,te,cnst30
4.696,-0.82,202.0,13Csel-R1rho_HC-4.alh.qz.ijk,30.26,9000,1500,31.18,138.7764,7,0.015,50,1400,-3.9,9.75,3.2,10.16,34.98,0,50,105,220,13C_A16_C8_dl,16,0.032,2,60.76302,150.784627,599.66,188.81,0,298.1492,8.0896
4.696,-0.82,202.0,13Csel-R1rho_HC-4.alh.qz.ijk,30.26,9000,1500,31.18,138.7764,7,0.015,100,1401,-3.9,9.75,3.2,10.16,28.91,0,50,105,220,13C_A16_C8_dl,16,0.032,2,60.76302,150.784627,599.66,188.81,0,298.1529,8.0896
4.696,-0.82,202.0,13Csel-R1rho_HC-4.alh.qz.ijk,30.26,9000,1500,31.18,138.7764,7,0.015,150,1402,-3.9,9.75,3.2,10.16,25.36,0,50,105,220,13C_A16_C8_dl,16,0.032,2,60.76302,150.784627,599.66,188.81,0,298.1478,8.0896
4.696,-0.82,202.0,13Csel-R1rho_HC-4.alh.qz.ijk,30.26,9000,1500,31.18,138.7764,7,0.015,200,1403,-3.9,9.75,3.2,10.16,22.85,0,50,105,220,13C_A16_C8_dl,16,0.032,2,60.76302,150.784627,599.66,188.81,0,298.1488,8.0896
4.696,-0.82,202.0,13Csel-R1rho_HC-4.alh.qz.ijk,30.26,9000,1500,31.18,138.7764,7,0.015,250,1404,-3.9,9.75,3.2,10.16,20.89,0,50,105,220,13C_A16_C8_dl,16,0.032,2,60.76302,150.784627,599.66,188.81,0,298.1504,8.0896
4.696,-0.82,202.0,13Csel-R1rho_HC-4.alh.qz.ijk,30.26,9000,1500,31.18,138.7764,7,0.015,300,1405,-3.9,9.75,3.2,10.16,19.3,0,50,105,220,13C_A16_C8_dl,16,0.032,2,60.76302,150.784627,599.66,188.81,0,298.1473,8.0896
4.696,-0.82,202.0,13Csel-R1rho_HC-4.alh.qz.ijk,30.26,9000,1500,31.18,138.7764,7,0.015,400,1406,-3.9,9.75,3.2,10.16,16.78,0,50,105,220,13C_A16_C8_dl,16,0.032,2,60.76302,150.784627,599.66,188.81,0,298.1502,8.0896
4.696,-0.82,202.0,13Csel-R1rho_HC-4.alh.qz.ijk,30.26,9000,1500,31.18,138.7764,7,0.015,500,1407,-3.9,9.75,3.2,10.16,14.83,0,50,105,220,13C_A16_C8_dl,16,0.032,2,60.76302,150.784627,599.66,188.81,0,298.1504,8.0896
4.696,-0.82,202.0,13Csel-R1rho_HC-4.alh.qz.ijk,30.26,9000,1500,31.18,138.7764,7,0.015,600,1408,-3.9,9.75,3.2,10.16,13.23,0,50,105,220,13C_A16_C8_dl,16,0.032,2,60.76302,150.784627,599.66,188.81,0,298.1497,8.0896
4.696,-0.82,202.0,13Csel-R1rho_HC-4.alh.qz.ijk,30.26,9000,1500,31.18,138.7764,7,0.015,700,1409,-3.9,9.75,3.2,10.16,11.88,0,50,105,220,13C_A16_C8_dl,16,0.032,2,60.76302,150.784627,599.66,188.81,0,298.1526,8.0896
4.696,-0.82,202.0,13Csel-R1rho_HC-4.alh.qz.ijk,30.26,9000,1500,31.18,138.7764,7,0.015,900,1410,-3.9,9.75,3.2,10.16,9.68,0,50,105,220,13C_A16_C8_dl,16,0.032,2,60.76302,150.784627,599.66,188.81,0,298.1492,8.0896
4.696,-0.82,202.0,13Csel-R1rho_HC-4.alh.qz.ijk,30.26,9000,1500,31.18,138.7764,7,0.015,1000,1411,-3.9,9.75,3.2,10.16,8.76,0,50,105,220,13C_A16_C8_dl,16,0.032,2,60.76302,150.784627,599.66,188.81,0,298.1493,8.0896
