Folder,Offset,SLP,R1p,R1p_err,RedChiSq
1469,-445,600,19.3748940559,1.01665226624,0.0615236952721
1468,-415,600,20.4415332007,0.907701804724,0.693631895897
1465,-305,600,23.2950766175,0.840852230657,0.682002761027
1464,-275,600,23.2406329686,0.83510452077,0.150829869609
1467,-375,600,21.4499706516,0.887445836786,0.0397424355644
1466,-335,600,22.0960564709,0.935958461978,1.08218147975
1461,1225,400,4.70108976484,0.614537122888,0.966025642661
1460,825,400,6.70150171501,0.638845994787,0.735048121418
1463,-175,600,26.74647114,0.940094611715,0.833631057628
1462,-75,600,27.0563829998,0.858895389191,0.45624075445
1490,-375,1000,23.0661425517,0.937208131015,0.521404461853
1491,-425,1000,22.4531529185,0.870623163486,0.831608549853
1492,-525,1000,21.0082038387,0.869260541492,0.372076613119
1493,-675,1000,20.9767700664,0.903039362515,0.409326660244
1494,-975,1000,13.8506178503,0.78208536232,0.217726382643
1495,-1275,1000,11.1684196483,0.807704071519,0.732643930573
1496,-1575,1000,9.11972432665,0.627781390641,0.134343340588
1497,-2175,1000,6.60360152223,0.691657604945,0.319739622995
1498,-2775,1000,5.32035253682,0.631076104452,0.57949720842
1499,-3375,1000,5.42152583134,0.670851689841,0.311719806183
1418,-125,200,22.7726764954,0.912991932592,0.233704589879
1419,-175,200,19.3140003882,0.779218100261,0.95450108156
1410,0,900,26.4098073504,0.912362169982,0.340048161265
1411,0,1000,26.0347224797,0.774266904297,0.980094453624
1412,0,1200,25.8007900312,0.997259969119,0.18295670559
1413,0,1600,24.7149902587,1.04014011728,0.554632704306
1414,0,2000,24.1600263351,0.776108360668,1.14027924324
1415,0,2500,23.5181264813,0.996369726519,0.540908864793
1416,0,3000,24.4090933588,0.945159870368,0.191296409649
1417,-75,200,27.0878173883,0.777415994371,0.583942998683
1483,1025,600,8.39956764802,0.785062599247,0.0262809062613
1482,625,600,12.9984086744,0.651764712347,0.140197095042
1481,425,600,17.6749163315,0.798401956578,0.791401147103
1480,225,600,23.4276921804,0.870943985603,0.3232076972
1487,-75,1000,25.8544941156,1.1549296688,0.238643421531
1486,2225,600,4.57077121355,0.589191183488,0.916092436965
1485,1825,600,5.17396002629,0.609457643996,1.66865930298
1484,1425,600,6.19238415772,0.585325588836,1.31264313637
1489,-325,1000,23.461732033,0.744553519292,1.59957390436
1488,-225,1000,25.6133620033,1.1419383092,0.109802054447
1409,0,700,27.6650067862,0.878604588938,0.985451088768
1408,0,600,27.1470660062,1.00493248593,0.574566359401
1403,0,200,30.7209070011,1.30223721274,0.311952415911
1402,0,150,30.4499423992,0.916103060708,0.240749313904
1401,0,100,30.6361440276,1.01494207836,3.71741017627
1400,0,50,32.297127021,0.998110234311,7.94706329443
1407,0,500,28.5553774427,1.00560329255,0.31104416928
1406,0,400,28.3020251482,1.01221584252,0.115620674896
1405,0,300,30.0998573916,0.931027941492,0.182999329576
1404,0,250,30.5262291075,0.838236852879,1.50929647636
1436,425,200,6.85798577088,0.792943148581,0.871776365064
1437,625,200,5.55168417366,0.685328973554,0.206755539684
1434,125,200,21.434939392,0.862168271525,2.36083766778
1435,225,200,13.5349248069,0.679057446398,0.24757701448
1432,-775,200,5.22495795405,0.81338230575,0.238829146083
1433,25,200,30.010255665,1.15570084682,0.610556572187
1430,-625,200,6.06901208169,0.563723834116,2.27073852584
1431,-675,200,5.15516184007,0.671221870785,0.68050488451
1438,-75,400,28.2963860474,1.12696728351,0.164702255513
1439,-175,400,25.7346780128,0.737752894951,3.00626501171
1421,-275,200,13.1337807186,0.814494565797,1.34269819304
1420,-225,200,15.7378443412,0.821282636146,0.389996981048
1423,-345,200,10.4587942358,0.555433038658,0.759180039949
1422,-315,200,11.3818205737,0.841562821578,1.23884271359
1425,-405,200,8.93744576696,0.915287938433,0.219508337074
1424,-375,200,9.39015534035,0.826442036408,0.566507896492
1427,-475,200,7.983567814,0.811426570604,0.468846127219
1426,-435,200,7.76053709218,0.812732631764,0.290928709895
1429,-575,200,6.62286195208,0.660515453025,0.667042300659
1428,-525,200,6.75262047119,0.584839521936,0.219996159627
1502,825,1000,15.1408693753,0.829014503993,0.363837820218
1503,1425,1000,10.1181335723,0.495124399407,1.70017003158
1500,225,1000,24.0882352278,1.0099210371,0.478467573072
1501,525,1000,19.9545421305,0.825586804672,1.1082082706
1506,3125,1000,5.04875960612,0.676650239242,0.167253116123
1504,2025,1000,6.85017088919,0.606754172065,0.124931226814
1505,2625,1000,5.3724807179,0.841023843643,0.541903160409
1454,-1375,400,5.0642212571,0.581817654542,1.60064472984
1455,-1575,400,4.52258141039,0.583179429555,1.52674731207
1456,75,400,27.9972606536,0.762499541648,3.35808164539
1457,225,400,20.6826625329,0.960215293408,0.824880415921
1450,-675,400,9.84745386666,0.697541827274,0.150201777816
1451,-825,400,8.10019276298,0.851284482889,0.279481246233
1452,-975,400,6.87245323604,0.617371448218,0.291290206038
1453,-1175,400,5.30368405621,0.742898068743,0.802927945556
1458,425,400,13.834761434,0.744076043645,0.4491180784
1459,625,400,9.18994393692,0.687282691836,0.76085366685
1447,-475,400,13.6747686815,0.741092774981,0.439396497149
1446,-435,400,15.5898556488,0.699951055292,0.257774993777
1445,-405,400,16.3789380262,0.789869928228,0.72416362237
1444,-375,400,17.5359603631,0.719276884242,0.333811372487
1443,-345,400,18.8170327253,0.905726832685,0.260501484936
1442,-315,400,19.7977120388,0.797091760622,0.608502682109
1441,-275,400,21.2643425307,1.06666753858,0.63378224761
1440,-225,400,23.3222871291,1.07636476047,0.422816954573
1449,-575,400,11.9747289643,0.703179342355,1.15465146254
1448,-525,400,12.6238548217,0.698039452036,1.50154721132
1472,-675,600,14.690188157,0.858385745759,0.629262847301
1473,-775,600,11.9208438109,0.723969831584,1.45748456885
1470,-475,600,18.6372163876,0.735840559145,0.578596402334
1471,-575,600,15.9827859793,0.803235779225,0.927601712382
1476,-1375,600,6.97984855516,0.76220421415,0.231849069438
1477,-1775,600,5.44957718675,0.683879354674,0.0707924068095
1474,-975,600,9.09523098559,0.790574375926,0.680403700757
1475,-1175,600,7.549367654,0.622718832958,0.495296789833
1478,-2175,600,4.24309988657,0.54169726617,1.90783844028
1479,25,600,27.1928955777,0.981035925736,0.747409362748
