Name,FitNum,N,DF,K,ChiSq,RedChiSq,Rsq,AdjRsq,AIC,BIC,RSS,TSS,SDR
G7C1p_pH5.3HS_25C,1,280,270,10,268.4975726128259,0.9944354541215773,0.9216851044759166,0.9187737700698169,9.072479519558454,44.602531685079946,268.49757261282593,3428.435558983252,0.997213845732989
