Name,FitNum,N,DF,K,ChiSq,RedChiSq,Rsq,AdjRsq,AIC,BIC,RSS,TSS,SDR
gc8,1,220,213,7,24.15112479927131,0.11338556243789348,0.9960993970497629,0.995970603556123,-471.51694830903193,-448.28985737135787,24.15112479927131,6191.638858757249,0.3367277274563137
