r1b,r1c,lf,k12,k31,pc,dwb,dwc,te,kexbc,k13,r2c,r2b,pb,r1,r2,k23,k21,alignmag,kexab,kexac,k32
1.138204,1.138204,176.04,0.0,0.0,0.0,3.111172,0.0,0.0,0.0,0.0,25.184438,25.184438,0.010143,1.138204,25.184438,0.0,0.0,auto,2339.617262,0.0,0.0
