Name,FitNum,N,DF,K,ChiSq,RedChiSq,Rsq,AdjRsq,AIC,BIC,RSS,TSS,SDR
A16_C8_Off,1,111,107,4,31.76701658488409,0.2968880054662064,0.9940588621391055,0.9938346682575623,-130.49492622642398,-120.03416391174068,31.767016584884104,5346.958331665673,0.5448743024461757
