Folder,Offset,SLP,Dly,Int,Int_err,nInt,nInt_err
1400,0,50,0.0,1.0,0.0106508082501,1.0,0.0106508082501
1400,0,50,0.008,0.7512,0.0106508082501,0.7512,0.0141783922392
1400,0,50,0.016,0.6506,0.0106508082501,0.6506,0.0163707473872
1400,0,50,0.024,0.5357,0.0106508082501,0.5357,0.0198820389213
1400,0,50,0.032,0.4112,0.0106508082501,0.4112,0.0259017710363
1400,0,50,0.04,0.3556,0.0106508082501,0.3556,0.0299516542467
1401,0,100,0.0,1.0,0.00846290386224,1.0,0.00846290386224
1401,0,100,0.008,0.7857,0.00846290386224,0.7857,0.0107711643913
1401,0,100,0.016,0.6445,0.00846290386224,0.6445,0.0131309602207
1401,0,100,0.024,0.5354,0.00846290386224,0.5354,0.0158066938032
1401,0,100,0.032,0.4205,0.00846290386224,0.4205,0.0201258118008
1401,0,100,0.04,0.3525,0.00846290386224,0.3525,0.0240082379071
1402,0,150,0.0,1.0,0.0126601920807,1.0,0.0126601920807
1402,0,150,0.008,0.7824,0.0126601920807,0.7824,0.016181227097
1402,0,150,0.016,0.6463,0.0126601920807,0.6463,0.0195887236279
1402,0,150,0.024,0.523,0.0126601920807,0.523,0.0242068682231
1402,0,150,0.032,0.4112,0.0126601920807,0.4112,0.0307884048655
1402,0,150,0.04,0.3436,0.0126601920807,0.3436,0.0368457278251
1403,0,200,0.0,1.0,0.0107160036618,1.0,0.0107160036618
1403,0,200,0.008,0.7969,0.0107160036618,0.7969,0.0134471121368
1403,0,200,0.016,0.6648,0.0107160036618,0.6648,0.0161191390821
1403,0,200,0.024,0.5334,0.0107160036618,0.5334,0.0200899956164
1403,0,200,0.032,0.4242,0.0107160036618,0.4242,0.0252616776563
1403,0,200,0.04,0.3527,0.0107160036618,0.3527,0.0303827719359
1404,0,250,0.0,1.0,0.00860121326205,1.0,0.00860121326205
1404,0,250,0.008,0.7834,0.00860121326205,0.7834,0.0109793378377
