delay(s),vol_rel
0.0,1.0
0.002,0.953166053847
0.004,0.871548197228
0.006,0.804897798481
0.008,0.749921718496
0.01,0.701650582233
0.013,0.631121776525
0.016,0.572180005275
0.02,0.499259369516
0.025,0.425943810857
0.03,0.362658916598
0.05,0.15399223667
0.5,-0.366943564266
0.7,-0.320937018457
1.0,-0.225966720844
