r1b,r1c,lf,k12,k31,pc,dwb,dwc,te,kexbc,k13,r2c,r2b,pb,r1,r2,k23,k21,alignmag,kexab,kexac,k32
1.246267,1.246267,176.04,0.0,0.0,0.0,2.933229,0.0,0.0,0.0,0.0,28.742952,28.742952,0.005521,1.246267,28.742952,0.0,0.0,auto,2387.788424,0.0,0.0
