Name,FitNum,N,DF,K,ChiSq,RedChiSq,Rsq,AdjRsq,AIC,BIC,RSS,TSS,SDR
ac8,1,209,202,7,113.98986009570584,0.5643062380975536,0.9876846716855264,0.987255779654674,-112.14375966718629,-89.30463383378087,113.98986009570578,9255.93351512513,0.7512031936151186
